Id,Label,topic,language,media_type,location,followers,popularity
TWI20250603105868,TWI20250603105868,Business,Arabic,Video,Asia,63220,1
TWI20250603105869,TWI20250603105869,Entertainment,Hindi,Image,Unknown,681,0
TWI20250603105870,TWI20250603105870,Entertainment,English,Video,Asia,594,0
TWI20250603105871,TWI20250603105871,Politics,Spanish,Link,North America,66202,1
TWI20250603105873,TWI20250603105873,Technology,English,Image,North America,6925,1
TWI20250603105879,TWI20250603105879,Fashion,English,Image,Europe,137,0
TWI20250603105881,TWI20250603105881,Climate,French,Image,North America,1491,0
TWI20250603105891,TWI20250603105891,Technology,German,Text,North America,83,0
TWI20250603105897,TWI20250603105897,Politics,English,Link,North America,58,0
TWI20250603105903,TWI20250603105903,Entertainment,Portuguese,Text,Unknown,690,0
TWI20250603105904,TWI20250603105904,Finance,English,Video,Asia,60,0
TWI20250603105909,TWI20250603105909,Education,Spanish,Image,South America,8376,0
TWI20250603105912,TWI20250603105912,Fashion,Spanish,Link,Europe,1159,0
TWI20250603105913,TWI20250603105913,Climate,Arabic,Video,North America,7301,0
TWI20250603105918,TWI20250603105918,Food,English,Image,Asia,1136,1
TWI20250603105922,TWI20250603105922,Education,English,Text,Europe,3091,0
TWI20250603105928,TWI20250603105928,Science,Arabic,Link,North America,5,0
TWI20250603105931,TWI20250603105931,Climate,Portuguese,Text,Europe,230,0
TWI20250603105932,TWI20250603105932,Education,English,Image,Unknown,10,0
TWI20250603105935,TWI20250603105935,Gaming,English,Image,Asia,48,0
TWI20250603105937,TWI20250603105937,Health,English,Text,North America,2001,0
TWI20250603105942,TWI20250603105942,Sports,English,Text,Asia,9057,1
TWI20250603105943,TWI20250603105943,Fashion,Japanese,Video,Europe,329,0
TWI20250603105944,TWI20250603105944,Business,Chinese,Video,Asia,18,0
TWI20250603105945,TWI20250603105945,Entertainment,English,Text,Asia,810,0
TWI20250603105951,TWI20250603105951,Food,Spanish,Video,Oceania,3097,1
TWI20250603105952,TWI20250603105952,Food,Spanish,Video,Europe,59,0
TWI20250603105954,TWI20250603105954,Science,English,Text,Africa,1659,0
TWI20250603105961,TWI20250603105961,Politics,English,Image,Asia,3341,1
TWI20250603105969,TWI20250603105969,Gaming,English,Text,North America,2708,0
TWI20250603105978,TWI20250603105978,Fashion,Spanish,Text,North America,136,0
TWI20250604105980,TWI20250604105980,Gaming,Spanish,Image,North America,10039,0
TWI20250604105981,TWI20250604105981,Politics,English,Text,North America,9477,1
TWI20250604105986,TWI20250604105986,Education,English,Text,North America,664,0
TWI20250604105991,TWI20250604105991,Science,Portuguese,Image,North America,1132,0
TWI20250604105992,TWI20250604105992,Technology,French,Image,North America,3302,1
TWI20250604106002,TWI20250604106002,Science,English,Image,Asia,1098,0
TWI20250604106003,TWI20250604106003,Sports,English,Text,North America,1857,1
TWI20250604106007,TWI20250604106007,Science,Portuguese,Link,Asia,29274,1
TWI20250604106008,TWI20250604106008,Business,English,Video,Asia,6977,0
TWI20250604106009,TWI20250604106009,Food,Korean,Image,North America,116,0
TWI20250604106010,TWI20250604106010,Sports,Japanese,Video,Oceania,1354,0
TWI20250604106015,TWI20250604106015,Education,Portuguese,Text,North America,428,0
TWI20250604106019,TWI20250604106019,Sports,Portuguese,Video,North America,431,0
TWI20250604106021,TWI20250604106021,Education,English,Image,Oceania,22,0
TWI20250604106024,TWI20250604106024,Finance,Spanish,Image,Oceania,70,0
TWI20250604106030,TWI20250604106030,Food,Portuguese,Text,North America,21279,1
TWI20250604106034,TWI20250604106034,Business,Japanese,Image,North America,987,0
TWI20250604106036,TWI20250604106036,Fashion,Portuguese,Link,North America,4,0
TWI20250604106040,TWI20250604106040,Travel,Portuguese,Link,Europe,44,0
TWI20250604106041,TWI20250604106041,Politics,Arabic,Image,North America,240,0
TWI20250604106047,TWI20250604106047,Education,English,Poll,Europe,351912,1
TWI20250604106052,TWI20250604106052,Science,Arabic,Video,Europe,2485,0
TWI20250604106054,TWI20250604106054,Fashion,French,Video,Europe,128,0
TWI20250604106056,TWI20250604106056,Gaming,English,Text,Asia,5952,0
TWI20250604106059,TWI20250604106059,Business,English,Link,North America,1473,1
TWI20250604106060,TWI20250604106060,Education,Spanish,Image,South America,3,0
TWI20250604106062,TWI20250604106062,Education,English,Image,Europe,174,0
TWI20250604106069,TWI20250604106069,Politics,English,Video,Europe,64,0
TWI20250604106073,TWI20250604106073,Gaming,Hindi,Video,North America,199,0
TWI20250604106075,TWI20250604106075,Sports,English,Text,Europe,1147,1
TWI20250604106078,TWI20250604106078,Business,English,Image,Europe,32610,1
TWI20250604106079,TWI20250604106079,Politics,English,Image,North America,979,0
TWI20250604106081,TWI20250604106081,AI/ML,Spanish,Image,Asia,1836,1
TWI20250604106091,TWI20250604106091,Fashion,English,Video,North America,6304,0
TWI20250604106092,TWI20250604106092,Fashion,English,Link,Europe,22,0
TWI20250604106095,TWI20250604106095,Food,English,Image,North America,68,0
TWI20250604106097,TWI20250604106097,Health,English,Video,Asia,592,0
TWI20250604106102,TWI20250604106102,Gaming,English,Text,Europe,7,0
TWI20250604106104,TWI20250604106104,Travel,English,Video,North America,27,0
TWI20250604106105,TWI20250604106105,Education,Spanish,Text,North America,1,0
TWI20250604106107,TWI20250604106107,Business,English,Image,North America,6808,1
TWI20250604106108,TWI20250604106108,Travel,Spanish,Text,North America,20790,1
TWI20250604106111,TWI20250604106111,Science,English,Text,North America,60542,0
TWI20250604106112,TWI20250604106112,Entertainment,English,Video,North America,268,0
TWI20250604106113,TWI20250604106113,Climate,Japanese,Video,Asia,32,0
TWI20250604106116,TWI20250604106116,Education,English,Link,Europe,64,0
TWI20250604106118,TWI20250604106118,Entertainment,English,Text,Asia,25,0
TWI20250604106119,TWI20250604106119,Business,English,Text,North America,4,0
TWI20250604106121,TWI20250604106121,Politics,English,Text,Asia,344,0
TWI20250604106122,TWI20250604106122,Science,English,Text,Asia,3380,0
TWI20250604106123,TWI20250604106123,Climate,English,Image,Europe,389,0
TWI20250604106128,TWI20250604106128,Business,English,Text,North America,0,0
TWI20250604106131,TWI20250604106131,Health,German,Text,Asia,561,0
TWI20250604106137,TWI20250604106137,Sports,English,Image,Africa,218,0
TWI20250604106139,TWI20250604106139,Climate,Arabic,Image,North America,677,0
TWI20250604106140,TWI20250604106140,Fashion,English,Poll,North America,27,0
TWI20250604106142,TWI20250604106142,Entertainment,English,Image,Europe,766,0
TWI20250604106147,TWI20250604106147,Finance,French,Text,Asia,2232,1
TWI20250604106148,TWI20250604106148,Fashion,Portuguese,Video,Asia,88,0
TWI20250604106154,TWI20250604106154,Fashion,English,Poll,North America,99,0
TWI20250604106156,TWI20250604106156,Travel,German,Image,Asia,17104,1
TWI20250604106159,TWI20250604106159,Business,English,Text,North America,2619,0
TWI20250604106161,TWI20250604106161,Education,English,Video,North America,9,0
TWI20250604106162,TWI20250604106162,Health,Korean,Video,North America,125,0
TWI20250604106166,TWI20250604106166,Entertainment,Portuguese,Text,Asia,102,0
TWI20250604106167,TWI20250604106167,Gaming,English,Image,Europe,236,0
TWI20250604106170,TWI20250604106170,Technology,English,Image,North America,519,0
TWI20250604106177,TWI20250604106177,Climate,French,Link,Europe,544,0
TWI20250604106179,TWI20250604106179,Gaming,English,Image,Europe,1686,0
TWI20250604106181,TWI20250604106181,Education,Portuguese,Text,South America,51,0
TWI20250604106183,TWI20250604106183,Climate,English,Video,North America,1911043,1
TWI20250604106187,TWI20250604106187,Travel,French,Image,Europe,1377,0
TWI20250604106195,TWI20250604106195,Fashion,Hindi,Video,Asia,957,0
TWI20250604106198,TWI20250604106198,Education,English,Video,Oceania,583,0
TWI20250604106201,TWI20250604106201,Health,English,Image,Europe,3269,0
TWI20250604106204,TWI20250604106204,Fashion,Spanish,Link,Europe,20022,0
TWI20250604106205,TWI20250604106205,Travel,Korean,Video,Europe,226,0
TWI20250604106206,TWI20250604106206,Politics,English,Poll,Asia,6,0
TWI20250604106209,TWI20250604106209,Politics,Portuguese,Video,Asia,145,0
TWI20250604106211,TWI20250604106211,Business,German,Link,South America,98,0
TWI20250604106216,TWI20250604106216,Politics,Spanish,Video,Asia,32,0
TWI20250604106222,TWI20250604106222,Politics,Hindi,Image,North America,5762,1
TWI20250604106225,TWI20250604106225,Education,English,Image,North America,1,0
TWI20250604106226,TWI20250604106226,Business,English,Link,Asia,1318,0
TWI20250604106230,TWI20250604106230,Gaming,English,Text,Europe,698,0
TWI20250604106231,TWI20250604106231,Business,English,Image,North America,253,0
TWI20250604106232,TWI20250604106232,Technology,German,Video,Europe,142,0
TWI20250604106234,TWI20250604106234,Politics,English,Image,Europe,786,0
TWI20250604106237,TWI20250604106237,Sports,English,Video,Europe,1220,0
TWI20250604106241,TWI20250604106241,Travel,English,Image,Europe,68,0
TWI20250604106244,TWI20250604106244,Entertainment,English,Link,Europe,367,0
TWI20250604106246,TWI20250604106246,Gaming,English,Text,Asia,2785,1
TWI20250604106251,TWI20250604106251,Science,English,Video,Europe,428,0
TWI20250604106258,TWI20250604106258,Sports,Spanish,Image,Oceania,534,0
TWI20250604106259,TWI20250604106259,Gaming,English,Video,North America,89,0
TWI20250604106260,TWI20250604106260,Fashion,English,Image,North America,10260,1
TWI20250604106261,TWI20250604106261,Politics,English,Video,Europe,426,1
TWI20250604106263,TWI20250604106263,Gaming,Spanish,Video,North America,23079,0
TWI20250604106267,TWI20250604106267,Health,English,Text,Oceania,0,0
TWI20250604106269,TWI20250604106269,Business,English,Image,Asia,236,1
TWI20250604106270,TWI20250604106270,Sports,English,Text,North America,82295,1
TWI20250604106272,TWI20250604106272,Health,Spanish,Text,Europe,47,0
TWI20250604106274,TWI20250604106274,Food,English,Image,North America,0,0
TWI20250604106278,TWI20250604106278,Health,English,Image,North America,6,0
TWI20250604106281,TWI20250604106281,Technology,English,Text,North America,1026,0
TWI20250604106284,TWI20250604106284,Entertainment,English,Poll,North America,27,0
TWI20250605106292,TWI20250605106292,Travel,English,Text,North America,375,0
TWI20250605106298,TWI20250605106298,Travel,English,Poll,Asia,379,0
TWI20250605106302,TWI20250605106302,Fashion,English,Image,South America,57,0
TWI20250605106304,TWI20250605106304,AI/ML,English,Image,Asia,35181,0
TWI20250605106305,TWI20250605106305,Travel,Arabic,Poll,Europe,16,0
TWI20250605106316,TWI20250605106316,Health,English,Video,Asia,3279,0
TWI20250605106317,TWI20250605106317,Entertainment,English,Image,North America,8378,0
TWI20250605106319,TWI20250605106319,Business,English,Image,Asia,51,0
TWI20250605106320,TWI20250605106320,Business,Hindi,Text,Asia,2,0
TWI20250605106322,TWI20250605106322,Food,German,Image,Asia,50,0
TWI20250605106324,TWI20250605106324,Gaming,English,Link,Europe,4074,0
TWI20250605106334,TWI20250605106334,AI/ML,Japanese,Text,Asia,101,0
TWI20250605106336,TWI20250605106336,Entertainment,Spanish,Video,North America,3159,1
TWI20250605106338,TWI20250605106338,Food,Portuguese,Link,Europe,531,0
TWI20250605106344,TWI20250605106344,Entertainment,Hindi,Image,Asia,396,0
TWI20250605106352,TWI20250605106352,Technology,English,Video,North America,198,0
TWI20250605106359,TWI20250605106359,Science,English,Video,Asia,123,0
TWI20250605106360,TWI20250605106360,Politics,Chinese,Link,North America,20,0
TWI20250605106364,TWI20250605106364,Technology,English,Link,North America,128,0
TWI20250605106366,TWI20250605106366,Science,French,Text,Unknown,8,0
TWI20250605106370,TWI20250605106370,Fashion,English,Text,North America,75,0
TWI20250605106374,TWI20250605106374,Food,English,Link,Asia,584,0
TWI20250605106377,TWI20250605106377,Climate,French,Link,Asia,10196,0
TWI20250605106380,TWI20250605106380,Science,Portuguese,Link,Europe,198,0
TWI20250605106382,TWI20250605106382,Politics,Arabic,Image,North America,7897,1
TWI20250605106384,TWI20250605106384,Technology,Portuguese,Text,North America,282,0
TWI20250605106391,TWI20250605106391,Gaming,German,Link,Asia,202,0
TWI20250605106392,TWI20250605106392,Fashion,Korean,Video,North America,62,0
TWI20250605106396,TWI20250605106396,Technology,English,Text,North America,1467,0
TWI20250605106397,TWI20250605106397,Entertainment,English,Image,Europe,48,0
TWI20250605106403,TWI20250605106403,Business,Chinese,Image,Africa,1719,0
TWI20250605106404,TWI20250605106404,Technology,English,Image,Europe,1963,1
TWI20250605106411,TWI20250605106411,Finance,English,Text,Europe,99,0
TWI20250605106412,TWI20250605106412,Fashion,English,Image,North America,12402,0
TWI20250605106413,TWI20250605106413,Science,Chinese,Text,South America,6376,1
TWI20250605106414,TWI20250605106414,AI/ML,Portuguese,Text,Asia,2090,0
TWI20250605106415,TWI20250605106415,Travel,Spanish,Link,Europe,6772,0
TWI20250605106416,TWI20250605106416,Food,English,Video,Asia,2796,0
TWI20250605106419,TWI20250605106419,Travel,English,Link,North America,696,0
TWI20250605106422,TWI20250605106422,Food,Spanish,Text,North America,7906,1
TWI20250605106427,TWI20250605106427,AI/ML,Chinese,Text,Asia,2346,0
TWI20250605106429,TWI20250605106429,Politics,Spanish,Video,Europe,1260,0
TWI20250605106431,TWI20250605106431,Science,French,Poll,Asia,6,0
TWI20250605106432,TWI20250605106432,Science,English,Text,Unknown,148,0
TWI20250605106439,TWI20250605106439,AI/ML,English,Image,Europe,1410,1
TWI20250605106442,TWI20250605106442,Education,English,Image,Europe,439,0
TWI20250605106446,TWI20250605106446,Science,English,Link,North America,149,0
TWI20250605106447,TWI20250605106447,Food,English,Video,North America,708,0
TWI20250605106452,TWI20250605106452,Sports,English,Text,Europe,2756,1
TWI20250605106456,TWI20250605106456,Finance,Hindi,Image,Europe,158,0
TWI20250605106457,TWI20250605106457,Travel,English,Image,Europe,33,0
TWI20250605106462,TWI20250605106462,Technology,English,Image,North America,429,0
TWI20250605106466,TWI20250605106466,Fashion,Portuguese,Text,North America,257,0
TWI20250605106475,TWI20250605106475,Politics,Spanish,Text,North America,2684,1
TWI20250605106486,TWI20250605106486,Entertainment,English,Video,Asia,1731965,1
TWI20250605106491,TWI20250605106491,Politics,Portuguese,Video,Europe,4,0
TWI20250605106494,TWI20250605106494,Politics,Japanese,Text,Unknown,3049,1
TWI20250605106495,TWI20250605106495,Travel,English,Video,Europe,396,0
TWI20250605106497,TWI20250605106497,Education,Spanish,Text,North America,2,0
TWI20250605106507,TWI20250605106507,AI/ML,English,Image,South America,5931,0
TWI20250605106511,TWI20250605106511,Science,English,Image,Asia,733,0
TWI20250605106515,TWI20250605106515,Gaming,English,Text,North America,408,0
TWI20250605106516,TWI20250605106516,Sports,English,Text,Africa,2602,0
TWI20250605106518,TWI20250605106518,Business,Spanish,Text,Europe,997,0
TWI20250605106519,TWI20250605106519,Gaming,English,Image,North America,580,0
TWI20250605106523,TWI20250605106523,Gaming,German,Image,North America,1365,0
TWI20250605106526,TWI20250605106526,Climate,English,Image,Europe,5229,0
TWI20250605106527,TWI20250605106527,Climate,Portuguese,Image,North America,43,0
TWI20250605106528,TWI20250605106528,Food,English,Text,Europe,88,0
TWI20250605106532,TWI20250605106532,Entertainment,English,Link,Europe,15,0
TWI20250605106534,TWI20250605106534,Politics,English,Link,North America,108,0
TWI20250605106540,TWI20250605106540,Education,English,Text,North America,44,0
TWI20250605106542,TWI20250605106542,Education,German,Image,North America,2636,0
TWI20250605106543,TWI20250605106543,Education,English,Image,Asia,64370,1
TWI20250605106546,TWI20250605106546,Gaming,English,Text,Asia,848,0
TWI20250605106548,TWI20250605106548,Sports,English,Text,Europe,25,0
TWI20250605106551,TWI20250605106551,Fashion,French,Text,Asia,9,0
TWI20250605106552,TWI20250605106552,Finance,English,Text,North America,4434,0
TWI20250605106563,TWI20250605106563,Science,English,Link,Asia,29,0
TWI20250605106569,TWI20250605106569,Business,Chinese,Link,Unknown,4399,0
TWI20250606106577,TWI20250606106577,Entertainment,English,Image,Asia,271,0
TWI20250606106582,TWI20250606106582,Science,English,Text,Europe,42,0
TWI20250606106583,TWI20250606106583,Gaming,English,Text,Europe,942,0
TWI20250606106585,TWI20250606106585,Technology,English,Link,North America,496,0
TWI20250606106588,TWI20250606106588,Climate,Portuguese,Image,North America,127,0
TWI20250606106589,TWI20250606106589,Fashion,English,Poll,North America,30,0
TWI20250606106592,TWI20250606106592,Finance,English,Poll,Asia,21,0
TWI20250606106593,TWI20250606106593,Science,Portuguese,Poll,North America,1364,0
TWI20250606106594,TWI20250606106594,Finance,English,Image,Europe,87,0
TWI20250606106595,TWI20250606106595,Politics,German,Image,North America,10,0
TWI20250606106602,TWI20250606106602,Education,Korean,Video,Asia,327,0
