Id,Label,topic,language,media_type,location,followers,popularity,pageranks,modularity_class,Authority,Hub,indegree,outdegree,Degree,eigencentrality
YOU20250803125372,YOU20250803125372,Travel,English,Text,Europe,4577,0,0.00005,43,0.009595,0.00413,13,5,18,0.202286
YOU20250803125376,YOU20250803125376,Education,Spanish,Text,Europe,183,0,0.000038,41,0.007788,0.006989,10,8,18,0.124616
YOU20250803125396,YOU20250803125396,Finance,English,Video,South America,734,0,0.000034,5,0.007895,0.007218,10,8,18,0.084468
YOU20250803125403,YOU20250803125403,Sports,English,Link,North America,1355,0,0.000041,37,0.009566,0.004934,12,6,18,0.145687
YOU20250803125430,YOU20250803125430,Health,French,Text,North America,949,0,0.000034,17,0.007906,0.006319,10,8,18,0.091449
YOU20250803125434,YOU20250803125434,Technology,Japanese,Text,Europe,2170,0,0.000039,11,0.00876,0.005927,11,7,18,0.148562
YOU20250803125438,YOU20250803125438,Politics,Portuguese,Image,North America,4,0,0.000038,25,0.009598,0.005092,12,6,18,0.11627
YOU20250803125457,YOU20250803125457,Gaming,English,Image,North America,3483,1,0.000034,40,0.005804,0.00798,8,10,18,0.090318
YOU20250803125476,YOU20250803125476,Food,Hindi,Text,Asia,423,0,0.000032,29,0.006884,0.007582,9,9,18,0.072276
YOU20250803125479,YOU20250803125479,Food,French,Text,North America,14892,0,0.000036,20,0.008596,0.006992,10,8,18,0.113557
YOU20250803125501,YOU20250803125501,Finance,English,Image,Europe,16941,1,0.000041,42,0.008149,0.005088,11,7,18,0.147002
YOU20250803125511,YOU20250803125511,Business,English,Image,Asia,329,0,0.000041,23,0.01001,0.00397,13,5,18,0.135316
YOU20250803125519,YOU20250803125519,Travel,English,Link,North America,2518,0,0.000044,41,0.008573,0.004494,12,6,18,0.181008
YOU20250803125523,YOU20250803125523,Politics,Japanese,Image,Asia,62,0,0.000037,31,0.009279,0.004892,12,6,18,0.102439
YOU20250803125526,YOU20250803125526,Finance,French,Poll,Europe,295,0,0.000043,44,0.008496,0.004817,12,6,18,0.17948
YOU20250803125535,YOU20250803125535,Science,English,Link,Asia,298204,1,0.000032,45,0.007421,0.007441,9,9,18,0.078469
YOU20250803125540,YOU20250803125540,Climate,English,Image,Asia,480,0,0.000041,35,0.007844,0.005039,11,7,18,0.143309
YOU20250803125541,YOU20250803125541,Technology,French,Image,Asia,2336,0,0.000042,38,0.009527,0.00535,12,6,18,0.161794
YOU20250804125554,YOU20250804125554,AI/ML,English,Video,North America,30805,0,0.000049,45,0.009521,0.004156,13,5,18,0.214398
YOU20250804125559,YOU20250804125559,Politics,English,Text,Europe,3,0,0.00003,44,0.006931,0.008298,8,10,18,0.065872
YOU20250804125565,YOU20250804125565,Science,English,Video,Asia,3769,0,0.000031,4,0.005327,0.00897,7,11,18,0.080827
YOU20250804125566,YOU20250804125566,Finance,Spanish,Image,Asia,118,0,0.000031,25,0.007363,0.007533,9,9,18,0.063566
YOU20250804125569,YOU20250804125569,Technology,Korean,Text,North America,24458,1,0.000034,15,0.008185,0.006771,10,8,18,0.102909
YOU20250804125589,YOU20250804125589,Science,Portuguese,Image,Unknown,48617,1,0.000042,30,0.006391,0.007476,9,9,18,0.158817
YOU20250804125604,YOU20250804125604,Technology,French,Text,Oceania,47,0,0.000046,20,0.009555,0.004433,13,5,18,0.191423
YOU20250804125625,YOU20250804125625,Sports,English,Video,Africa,1245,0,0.000038,4,0.010784,0.004085,13,5,18,0.105218
YOU20250804125633,YOU20250804125633,Travel,English,Video,Asia,8460,0,0.000049,24,0.008774,0.003267,13,5,18,0.229307
YOU20250804125636,YOU20250804125636,Sports,English,Link,North America,69,0,0.000047,17,0.009385,0.004184,13,5,18,0.164004
YOU20250804125642,YOU20250804125642,Travel,English,Image,North America,596,0,0.000032,26,0.006006,0.008451,8,10,18,0.085556
YOU20250804125644,YOU20250804125644,Climate,English,Image,North America,66,0,0.000038,18,0.008166,0.005754,11,7,18,0.130306
YOU20250804125645,YOU20250804125645,Fashion,Spanish,Image,Oceania,222,0,0.000053,30,0.009223,0.003525,13,5,18,0.178913
YOU20250804125651,YOU20250804125651,Business,English,Link,Asia,68,0,0.000034,33,0.008475,0.006805,10,8,18,0.087982
YOU20250804125662,YOU20250804125662,Health,Spanish,Image,North America,2930,1,0.000039,25,0.007212,0.005474,10,8,18,0.142401
YOU20250804125672,YOU20250804125672,Technology,Portuguese,Video,Asia,7450,0,0.000038,31,0.007232,0.006199,10,8,18,0.122618
YOU20250804125690,YOU20250804125690,Fashion,English,Text,Europe,61,0,0.000042,21,0.007229,0.005321,11,7,18,0.166746
YOU20250804125700,YOU20250804125700,Politics,Spanish,Image,Europe,1179,0,0.000037,14,0.009335,0.005511,11,7,18,0.103101
YOU20250804125701,YOU20250804125701,Education,Arabic,Image,Europe,9956,0,0.000032,17,0.004883,0.008751,7,11,18,0.088639
YOU20250804125710,YOU20250804125710,Science,English,Text,Asia,29296,0,0.000036,29,0.010405,0.005142,12,6,18,0.110527
YOU20250804125711,YOU20250804125711,Travel,English,Text,Europe,568,0,0.000031,17,0.006325,0.007864,8,10,18,0.07918
YOU20250804125712,YOU20250804125712,Sports,English,Video,Asia,121,0,0.00004,35,0.009272,0.004771,12,6,18,0.128746
YOU20250804125713,YOU20250804125713,Health,English,Image,Europe,132,0,0.000043,29,0.008658,0.005902,11,7,18,0.144724
YOU20250804125714,YOU20250804125714,Education,Japanese,Video,North America,95,0,0.000034,3,0.006701,0.007133,9,9,18,0.104368
YOU20250804125730,YOU20250804125730,Technology,English,Image,Europe,386,0,0.000043,18,0.009273,0.004996,12,6,18,0.146327
YOU20250804125748,YOU20250804125748,Fashion,English,Text,Asia,1739,0,0.000036,31,0.009016,0.00632,11,7,18,0.116924
YOU20250804125762,YOU20250804125762,AI/ML,English,Text,North America,2359,0,0.00004,26,0.008733,0.005916,11,7,18,0.104065
YOU20250804125765,YOU20250804125765,Finance,English,Text,Europe,211,0,0.000039,3,0.00746,0.006439,10,8,18,0.141245
YOU20250804125769,YOU20250804125769,AI/ML,Chinese,Image,Asia,539,0,0.000033,24,0.006814,0.006747,9,9,18,0.089622
YOU20250804125772,YOU20250804125772,Science,Spanish,Text,South America,7300,1,0.000059,36,0.010389,0.002835,15,3,18,0.248363
YOU20250804125780,YOU20250804125780,Science,English,Image,Asia,349,0,0.000038,16,0.007176,0.006353,10,8,18,0.132665
YOU20250804125793,YOU20250804125793,Education,English,Image,Asia,1219,0,0.000048,34,0.009574,0.005656,12,6,18,0.138254
YOU20250804125809,YOU20250804125809,AI/ML,English,Image,North America,1068,0,0.000037,44,0.006824,0.006847,9,9,18,0.114957
YOU20250804125820,YOU20250804125820,Science,Spanish,Video,Asia,11168,0,0.00005,30,0.008194,0.005331,12,6,18,0.187426
YOU20250804125822,YOU20250804125822,Food,English,Text,Africa,206,0,0.000049,19,0.009918,0.004582,13,5,18,0.196672
YOU20250804125829,YOU20250804125829,Sports,English,Video,Europe,20,0,0.000047,6,0.009185,0.003906,13,5,18,0.183448
YOU20250804125834,YOU20250804125834,Finance,Portuguese,Image,Asia,7862,0,0.000037,22,0.010864,0.004156,13,5,18,0.106521
YOU20250804125838,YOU20250804125838,Science,Spanish,Image,North America,306,0,0.000034,39,0.005735,0.007715,8,10,18,0.10327
YOU20250804125853,YOU20250804125853,Business,English,Poll,Europe,51620,1,0.000029,44,0.005583,0.008748,7,11,18,0.065961
YOU20250804125861,YOU20250804125861,Politics,English,Text,North America,119250,1,0.000029,43,0.007057,0.007993,8,10,18,0.048538
YOU20250804125862,YOU20250804125862,Climate,Spanish,Video,Europe,1415,0,0.000039,37,0.007434,0.005968,10,8,18,0.15086
YOU20250804125865,YOU20250804125865,Entertainment,English,Video,North America,141,0,0.000035,30,0.005756,0.007687,8,10,18,0.114547
YOU20250805125882,YOU20250805125882,Education,Arabic,Video,Europe,759,0,0.000049,30,0.010074,0.003157,14,4,18,0.201099
YOU20250805125886,YOU20250805125886,Fashion,English,Text,North America,45,0,0.00003,6,0.00813,0.007812,9,9,18,0.062036
YOU20250805125906,YOU20250805125906,Climate,English,Text,North America,1252,0,0.000036,2,0.006822,0.006628,9,9,18,0.123067
YOU20250805125915,YOU20250805125915,Food,English,Image,Europe,153,0,0.000043,27,0.006868,0.005953,10,8,18,0.170343
YOU20250805125929,YOU20250805125929,Technology,Portuguese,Text,Oceania,2910,0,0.000044,30,0.01005,0.004576,13,5,18,0.157312
YOU20250805125930,YOU20250805125930,Business,Portuguese,Text,North America,1127,0,0.000036,44,0.008676,0.005156,11,7,18,0.104874
YOU20250805125952,YOU20250805125952,Sports,German,Text,Oceania,82,0,0.00004,38,0.006274,0.007188,9,9,18,0.161342
YOU20250805125955,YOU20250805125955,Fashion,English,Text,North America,174,0,0.000035,24,0.006867,0.007142,9,9,18,0.09721
YOU20250805125963,YOU20250805125963,Food,Korean,Image,North America,646,0,0.000035,17,0.008997,0.006624,11,7,18,0.0922
YOU20250805125965,YOU20250805125965,Finance,Japanese,Text,North America,1575,0,0.00004,29,0.010404,0.004306,13,5,18,0.137273
YOU20250805125974,YOU20250805125974,Politics,Arabic,Text,Asia,40,0,0.000043,14,0.010561,0.003326,14,4,18,0.146706
YOU20250805125989,YOU20250805125989,Business,Japanese,Video,South America,97,0,0.00004,5,0.010505,0.004743,13,5,18,0.129809
YOU20250805125996,YOU20250805125996,Sports,Spanish,Video,Africa,188,0,0.000046,6,0.008013,0.005269,11,7,18,0.196228
YOU20250805126002,YOU20250805126002,Technology,French,Text,South America,186,0,0.00004,35,0.009273,0.004865,12,6,18,0.137832
YOU20250805126007,YOU20250805126007,Health,German,Text,North America,89541,1,0.000043,17,0.006854,0.006267,10,8,18,0.166315
YOU20250805126014,YOU20250805126014,Business,English,Text,North America,2357,0,0.000053,34,0.01038,0.003536,14,4,18,0.233812
YOU20250805126022,YOU20250805126022,Travel,Spanish,Video,North America,2864,0,0.000037,39,0.008913,0.005526,11,7,18,0.103918
YOU20250805126030,YOU20250805126030,Fashion,Chinese,Text,Europe,227,0,0.000043,31,0.007964,0.006528,11,7,18,0.151921
YOU20250805126039,YOU20250805126039,Science,English,Image,North America,1425,0,0.000039,25,0.00923,0.006181,11,7,18,0.118477
YOU20250805126044,YOU20250805126044,Health,English,Text,North America,73381,0,0.000037,5,0.010167,0.004758,12,6,18,0.108082
YOU20250805126047,YOU20250805126047,Sports,English,Video,Asia,1463,0,0.000042,17,0.009427,0.005046,12,6,18,0.141869
YOU20250805126048,YOU20250805126048,Gaming,English,Text,Asia,10263,0,0.000048,7,0.009749,0.003766,13,5,18,0.169779
YOU20250805126053,YOU20250805126053,Travel,English,Video,North America,548,0,0.000043,40,0.011066,0.003395,14,4,18,0.146072
YOU20250805126058,YOU20250805126058,Fashion,English,Text,North America,678,0,0.000045,22,0.006895,0.006334,10,8,18,0.219403
YOU20250805126061,YOU20250805126061,AI/ML,English,Text,Asia,1588,0,0.000026,20,0.004018,0.010076,5,13,18,0.042915
YOU20250805126099,YOU20250805126099,Technology,Korean,Image,Europe,2630,0,0.000038,36,0.00666,0.007802,9,9,18,0.114428
YOU20250805126106,YOU20250805126106,Technology,English,Image,Europe,43,0,0.00005,36,0.011224,0.002369,15,3,18,0.210108
YOU20250805126113,YOU20250805126113,Sports,Korean,Text,Oceania,388,0,0.000037,41,0.009035,0.005998,11,7,18,0.127714
YOU20250805126119,YOU20250805126119,Technology,Korean,Text,Asia,3265,0,0.000038,28,0.007578,0.006035,10,8,18,0.124174
YOU20250805126151,YOU20250805126151,Technology,English,Text,Asia,2510,0,0.000052,15,0.010192,0.0034,14,4,18,0.243234
YOU20250805126160,YOU20250805126160,Fashion,English,Text,Asia,14,0,0.000036,26,0.007394,0.00633,10,8,18,0.129427
YOU20250805126163,YOU20250805126163,Education,English,Image,North America,173,0,0.000029,0,0.005628,0.008841,7,11,18,0.067052
YOU20250805126170,YOU20250805126170,Climate,English,Text,Europe,218,0,0.000042,6,0.006062,0.00733,9,9,18,0.16463
YOU20250805126175,YOU20250805126175,Science,Spanish,Video,Oceania,3016,0,0.000029,31,0.004657,0.00935,6,12,18,0.064229
YOU20250806126201,YOU20250806126201,Politics,English,Text,Europe,1967,0,0.000034,41,0.006714,0.007158,9,9,18,0.100093
YOU20250806126202,YOU20250806126202,Finance,English,Text,Europe,647,0,0.000033,25,0.007348,0.006366,9,9,18,0.08635
YOU20250806126210,YOU20250806126210,Education,Korean,Text,Europe,9657,0,0.000045,30,0.008329,0.005635,11,7,18,0.177774
YOU20250806126224,YOU20250806126224,Climate,English,Video,Asia,2094,0,0.000042,27,0.009259,0.005405,12,6,18,0.154982
YOU20250806126229,YOU20250806126229,AI/ML,French,Video,North America,131,0,0.000051,30,0.00945,0.004242,13,5,18,0.190462
YOU20250806126231,YOU20250806126231,Health,Hindi,Image,Asia,4493,0,0.000036,8,0.008309,0.007248,10,8,18,0.109082
YOU20250806126254,YOU20250806126254,Gaming,Portuguese,Text,North America,162,0,0.000049,1,0.009195,0.004045,13,5,18,0.213402
YOU20250806126262,YOU20250806126262,Sports,Spanish,Text,Europe,840235,1,0.000038,6,0.006401,0.00694,9,9,18,0.134719
YOU20250806126269,YOU20250806126269,Food,English,Text,South America,1462,0,0.000032,15,0.006728,0.008356,8,10,18,0.090674
YOU20250806126278,YOU20250806126278,Travel,English,Text,Europe,455,0,0.000034,25,0.0062,0.008077,8,10,18,0.110209
YOU20250806126289,YOU20250806126289,Climate,Korean,Video,South America,66,0,0.000043,7,0.006624,0.006299,10,8,18,0.17517
YOU20250806126290,YOU20250806126290,Climate,English,Image,North America,543,0,0.000057,29,0.011217,0.002783,15,3,18,0.231252
YOU20250806126306,YOU20250806126306,Gaming,English,Image,Europe,2897,0,0.000034,10,0.007114,0.00756,9,9,18,0.106866
YOU20250806126334,YOU20250806126334,Education,English,Text,Asia,4190,0,0.000049,40,0.008244,0.004878,12,6,18,0.19153
YOU20250806126346,YOU20250806126346,AI/ML,Portuguese,Image,North America,88,0,0.000043,40,0.007792,0.005356,11,7,18,0.165652
YOU20250806126358,YOU20250806126358,Climate,German,Image,Europe,1740,1,0.000036,9,0.005156,0.009139,7,11,18,0.132956
YOU20250806126359,YOU20250806126359,Climate,Portuguese,Text,North America,703,1,0.00004,41,0.007701,0.006736,10,8,18,0.129467
YOU20250806126366,YOU20250806126366,Food,English,Link,Asia,15,0,0.000039,40,0.007497,0.006977,10,8,18,0.125716
YOU20250806126376,YOU20250806126376,Sports,German,Link,Asia,196821,1,0.000044,31,0.009103,0.005251,12,6,18,0.170892
YOU20250806126378,YOU20250806126378,Gaming,English,Text,North America,4670,0,0.000034,37,0.010591,0.005012,12,6,18,0.07514
YOU20250806126386,YOU20250806126386,Entertainment,Portuguese,Video,North America,66,0,0.000033,29,0.009855,0.006067,11,7,18,0.074353
YOU20250806126398,YOU20250806126398,Fashion,Spanish,Text,North America,63,0,0.000043,17,0.010964,0.003277,14,4,18,0.143955
YOU20250806126416,YOU20250806126416,Business,English,Text,South America,9920,0,0.000032,33,0.006531,0.008398,8,10,18,0.078305
YOU20250806126423,YOU20250806126423,Climate,English,Text,North America,23344,0,0.000035,7,0.005798,0.008791,8,10,18,0.123963
YOU20250806126430,YOU20250806126430,Health,Spanish,Link,North America,9905,0,0.000041,24,0.01052,0.004453,13,5,18,0.13635
YOU20250806126435,YOU20250806126435,Gaming,English,Video,North America,12982,0,0.000048,2,0.010612,0.00335,14,4,18,0.205733
YOU20250806126447,YOU20250806126447,Gaming,Hindi,Text,Asia,165,0,0.000034,29,0.006841,0.007448,9,9,18,0.095001
YOU20250806126451,YOU20250806126451,Sports,English,Video,Europe,564,0,0.000037,8,0.008642,0.006198,11,7,18,0.134911
YOU20250806126456,YOU20250806126456,Finance,English,Image,North America,825,0,0.000039,39,0.007044,0.006051,10,8,18,0.135875
YOU20250806126464,YOU20250806126464,Sports,Portuguese,Text,Asia,2075,0,0.000064,40,0.008775,0.003773,13,5,18,0.211817
YOU20250806126468,YOU20250806126468,Health,Arabic,Video,North America,634,0,0.00005,6,0.009672,0.003484,14,4,18,0.221678
YOU20250806126486,YOU20250806126486,Politics,English,Image,North America,40,0,0.000036,15,0.007599,0.006322,10,8,18,0.101149
YOU20250806126490,YOU20250806126490,Climate,Spanish,Image,Asia,19025,0,0.00004,6,0.008402,0.005583,11,7,18,0.126175
YOU20250807126498,YOU20250807126498,Fashion,Arabic,Poll,Oceania,2159,0,0.000045,18,0.007105,0.006423,10,8,18,0.153896
YOU20250807126500,YOU20250807126500,Entertainment,French,Text,Asia,7743,0,0.00004,24,0.008531,0.005453,11,7,18,0.144124
YOU20250807126505,YOU20250807126505,Fashion,Spanish,Image,Europe,5072,0,0.00004,17,0.008214,0.005493,11,7,18,0.148751
YOU20250807126506,YOU20250807126506,Fashion,Japanese,Text,Asia,9762,0,0.000028,2,0.006018,0.00904,7,11,18,0.055836
YOU20250807126533,YOU20250807126533,Technology,English,Text,North America,9175,1,0.000034,41,0.007028,0.007728,9,9,18,0.096323
YOU20250807126537,YOU20250807126537,Business,Arabic,Link,Asia,24,0,0.000043,42,0.009129,0.005018,12,6,18,0.174742
YOU20250807126558,YOU20250807126558,Gaming,Portuguese,Video,North America,269,0,0.000032,16,0.005077,0.008105,7,11,18,0.104932
YOU20250807126562,YOU20250807126562,Entertainment,Portuguese,Text,Europe,6968,1,0.000049,38,0.008839,0.004928,12,6,18,0.198728
YOU20250807126564,YOU20250807126564,Climate,Arabic,Image,Asia,2136,0,0.000054,6,0.010045,0.003911,14,4,18,0.189547
YOU20250807126566,YOU20250807126566,Technology,English,Image,Asia,741,0,0.000048,25,0.009244,0.004947,12,6,18,0.17243
YOU20250807126570,YOU20250807126570,Food,English,Image,North America,10709,0,0.000046,48,0.01003,0.004024,13,5,18,0.18065
YOU20250807126576,YOU20250807126576,Technology,English,Image,North America,51,0,0.000046,26,0.008669,0.005003,12,6,18,0.221103
YOU20250807126584,YOU20250807126584,Gaming,English,Image,North America,1944,0,0.000042,2,0.005434,0.006981,9,9,18,0.169989
YOU20250807126591,YOU20250807126591,Gaming,Portuguese,Poll,Europe,420,0,0.000041,11,0.008918,0.006271,11,7,18,0.13388
YOU20250807126597,YOU20250807126597,Entertainment,Hindi,Link,South America,142,0,0.000045,39,0.009761,0.004446,13,5,18,0.170215
YOU20250807126611,YOU20250807126611,Food,Korean,Image,Europe,170,0,0.000037,7,0.007755,0.006579,10,8,18,0.121031
YOU20250807126613,YOU20250807126613,Entertainment,German,Image,North America,2664,1,0.000049,17,0.008365,0.004894,12,6,18,0.225839
YOU20250807126615,YOU20250807126615,Business,Spanish,Image,Asia,314,0,0.000045,42,0.010069,0.004107,13,5,18,0.181081
YOU20250807126624,YOU20250807126624,AI/ML,Korean,Text,North America,2423,0,0.00005,7,0.010295,0.003126,14,4,18,0.211133
YOU20250807126631,YOU20250807126631,Science,English,Video,Asia,98,0,0.000041,12,0.006285,0.007063,9,9,18,0.158301
YOU20250807126640,YOU20250807126640,Politics,English,Image,South America,325,0,0.000042,18,0.009341,0.004319,12,6,18,0.164244
YOU20250807126647,YOU20250807126647,Politics,English,Poll,North America,1314,0,0.000045,35,0.008276,0.004575,12,6,18,0.179855
YOU20250807126658,YOU20250807126658,Gaming,English,Image,South America,5657,1,0.000041,35,0.007341,0.007113,10,8,18,0.150183
YOU20250807126675,YOU20250807126675,Business,Hindi,Text,Asia,135141,1,0.000051,30,0.008192,0.004895,12,6,18,0.231803
YOU20250807126678,YOU20250807126678,Sports,Portuguese,Text,Asia,5,0,0.000044,35,0.009609,0.004098,13,5,18,0.171157
YOU20250807126686,YOU20250807126686,Fashion,Japanese,Poll,North America,1382,0,0.000042,34,0.007082,0.006447,10,8,18,0.15211
YOU20250807126703,YOU20250807126703,Politics,English,Image,North America,217,0,0.000032,42,0.007387,0.00696,9,9,18,0.080625
YOU20250807126709,YOU20250807126709,Travel,English,Text,North America,51248,0,0.000041,19,0.007883,0.005636,11,7,18,0.142027
YOU20250807126711,YOU20250807126711,Technology,English,Image,North America,55048,0,0.000044,18,0.010095,0.004423,13,5,18,0.16819
YOU20250807126716,YOU20250807126716,Politics,Chinese,Text,Asia,637,0,0.000036,6,0.007558,0.006487,10,8,18,0.115677
YOU20250807126737,YOU20250807126737,Sports,Spanish,Text,Europe,11083,0,0.000031,40,0.006308,0.007783,8,10,18,0.08292
YOU20250807126830,YOU20250807126830,Climate,English,Video,Europe,1920,0,0.000036,5,0.008948,0.005611,11,7,18,0.105387
YOU20250807126831,YOU20250807126831,Science,Spanish,Video,North America,1512,0,0.000041,15,0.010021,0.003957,13,5,18,0.129455
