post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Authority,Hub,pageranks,modularity_class,eigencentrality
TIK20250831134518,21,6,1,user_314488,437,1634,0,180,2,0.199,0.062,12.9,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,1,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1e-05,1e-05,7.3e-05,21,0.263211
TIK20250909137113,11,1,0,user_69196,1293,3467,0,250,3,0.747,0.124,0.0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,0,1,0.747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2e-06,2e-06,8.6e-05,2,0.283651
TIK20251008146654,18,2,0,user_46500,1574,2169,0,144,1,0.904,0.125,0.0,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,0,0,0.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7e-06,7e-06,8.5e-05,23,0.322335
TIK20250630037804,14,0,0,user_377830,7174,1067,0,83,1,0.161,0.081,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,0,0.758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,8.5e-05,24,0.319987
TIK20250426003832,17,5,1,user_385852,52,1293,0,70,0,0.877,0.104,19.7,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0,0,0,0.877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.000106,20,0.505468
TIK20250511098585,21,6,1,user_118564,1168,2666,0,255,0,0.102,0.794,75.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,1,0.794,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7e-06,7e-06,9.7e-05,2,0.412586
TIK20250812128426,21,1,0,user_277582,225,3366,0,259,2,0.102,0.102,0.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,1,0.796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.8e-05,1.8e-05,7.4e-05,5,0.247649
TIK20250905070815,14,4,0,user_380752,509,56,0,68,1,0.641,0.109,1.1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,0,0,0.641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1e-06,1e-06,8.6e-05,4,0.316235
TIK20250715119457,21,1,0,user_469743,524,1018,0,144,0,0.063,0.17,0.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,7.4e-05,4,0.261396
TIK20250713118612,15,6,1,user_352186,574,1509,0,278,4,0.684,0.138,14.7,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,1,0.684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,9.6e-05,4,0.416816
TIK20250709043336,19,2,0,user_173252,285,1917,0,125,1,0.223,0.018,6.3,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,6.2e-05,5,0.199857
TIK20250814128800,11,3,0,user_325101,69986,198,1,281,2,0.094,0.666,59.6,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,1,0,1,0.666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0001,0.0001,8.3e-05,6,0.373415
TIK20250611108515,21,2,0,user_301860,3957,1306,0,32,1,0.624,0.098,21.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,0,0.624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,7.3e-05,16,0.259486
TIK20250819061730,12,1,0,user_476727,10428,3456,0,14,2,0.682,0.115,3.7,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,0,0,0.682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,8.3e-05,3,0.361929
TIK20250922079050,12,0,0,user_309277,149,1963,0,51,2,0.758,0.033,15.2,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,0,0.758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.3e-05,3.3e-05,8.5e-05,27,0.31473
TIK20250724122048,13,3,0,user_235508,15,3321,0,218,0,0.22,0.138,27.0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0,0,1,0.642,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,7.2e-05,31,0.280227
TIK20250822064035,19,4,0,user_358517,1843,176,0,27,2,0.797,0.126,2.4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0.797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1e-06,1e-06,7.4e-05,23,0.227924
TIK20250530023203,17,4,0,user_430438,432,2680,0,36,1,0.764,0.014,0.0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0,0,0,0.764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1e-05,1e-05,7.2e-05,21,0.305763
TIK20250924082772,14,2,0,user_63120,57,3077,0,104,3,0.23,0.106,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,1,0,0,0.664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1e-06,1e-06,7.2e-05,28,0.265529
TIK20250715119228,13,1,0,user_391550,77,3239,0,218,4,0.105,0.872,72.1,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0,0,1,0.872,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,7.4e-05,29,0.243536
TIK20250424003339,17,3,0,user_282020,12,558,0,71,0,0.853,0.106,31.0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0,0,0,0.853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,7.4e-05,31,0.223594
TIK20250519016044,21,0,0,user_265265,15,346,0,141,0,0.605,0.144,2.6,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0.605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.4e-05,31,0.258349
TIK20250809056298,20,5,1,user_129289,62,1770,0,64,3,0.208,0.0,0.9,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0.848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.000107,28,0.48351
TIK20250922080334,17,0,0,user_412375,33490,2870,0,53,1,0.031,0.714,44.9,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,0,0.714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.6e-05,1.6e-05,8.4e-05,33,0.337595
TIK20250524018894,13,5,1,user_11539,42617,2165,0,94,2,0.279,0.0,12.8,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,0,0,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000847,0.000847,0.000106,33,0.504088
TIK20250522101858,16,3,0,user_434572,465,914,0,99,3,0.641,0.03,19.3,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,0,0,0.641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.5e-05,3.5e-05,8.4e-05,21,0.336588
TIK20250619033507,14,3,0,user_101466,3,1518,0,140,3,0.045,0.756,74.7,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,0,0,0.756,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.5e-05,2.5e-05,8.6e-05,17,0.297584
TIK20250625036064,19,2,0,user_298915,61355,1238,0,42,1,0.242,0.052,6.8,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1,0,0,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5.1e-05,5.1e-05,8.1e-05,6,0.407177
TIK20250613030698,18,4,0,user_150583,3,568,0,38,3,0.097,0.676,38.6,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1,0,0,0.676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.1e-05,2.1e-05,7.3e-05,17,0.283035
TIK20250909137409,22,1,0,user_181097,3023,811,0,44,1,0.74,0.141,14.8,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,8.3e-05,10,0.388213
TIK20250603105914,20,1,0,user_7131,426,1114,0,124,2,0.067,0.082,0.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0.852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6e-06,6e-06,8.4e-05,21,0.34215
TIK20250919077737,19,4,0,user_172133,1625,2422,0,106,0,0.038,0.887,76.3,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0.887,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2e-06,2e-06,8.7e-05,23,0.275509
TIK20250908137082,23,0,0,user_10070,1472,1029,0,256,4,0.268,0.272,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,0,0,1,0.461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.2e-05,2.2e-05,7.4e-05,0,0.229018
TIK20250709043192,15,2,0,user_484179,307,1933,0,54,2,0.113,0.762,53.8,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,1,0,0,0.762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3e-06,3e-06,8.5e-05,9,0.331601
TIK20250723121818,14,2,0,user_439170,807,729,0,74,0,0.125,0.183,41.5,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0,0,0.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,7.3e-05,7,0.255997
TIK20251011089302,16,5,1,user_327954,1353,813,0,75,4,0.036,0.891,49.6,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0,0.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3e-06,3e-06,9.7e-05,2,0.368874
TIK20250806054295,15,2,0,user_386852,80988,2186,1,53,2,0.29,0.0,18.3,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0,0,0,0.758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.000431,0.000431,8.1e-05,32,0.378695
TIK20250708116904,11,1,0,user_85471,110,1354,0,240,1,0.813,0.037,0.0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,0,1,0.813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2e-06,2e-06,7.3e-05,22,0.266176
TIK20250830067416,18,5,1,user_216643,174343,765,0,32,1,0.83,0.062,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.01342,0.01342,0.000104,32,0.556324
TIK20250819130627,20,1,0,user_84397,123,3152,0,290,2,0.711,0.071,1.3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0.711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.7e-05,3.7e-05,8.3e-05,22,0.34913
TIK20250926083990,18,4,0,user_347709,16,1317,0,59,2,0.01,0.927,86.1,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1,0,0,0.927,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,8.5e-05,31,0.297063
TIK20250513012214,21,1,0,user_164601,6132,3372,0,132,1,0.94,0.128,10.9,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,7.2e-05,24,0.288116
TIK20250715119387,19,1,0,user_98742,245,3304,0,92,3,0.659,0.05,28.3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0.659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1e-06,1e-06,8.5e-05,5,0.328775
TIK20250610029729,18,1,0,user_340670,18,1968,0,72,5,0.071,0.157,20.9,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,1,1,0,0.771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,7.3e-05,31,0.251771
TIK20250924142050,15,2,0,user_246688,25245,2254,0,21,1,0.673,0.043,0.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,1,0,0,0.673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.1e-05,2.1e-05,8.4e-05,19,0.340191
TIK20250707042761,18,0,0,user_142478,70,1520,0,43,2,0.23,0.053,39.3,-1.0,-1.8369701987210294e-16,0.0,1.0,1,0,0,0.716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,8.5e-05,28,0.308928
TIK20250422092203,16,1,0,user_447478,29029,1301,0,297,5,0.748,0.137,4.4,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,1,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5.6e-05,5.6e-05,7.4e-05,19,0.245695
TIK20250623112268,18,0,0,user_314225,516,2782,0,254,1,0.764,0.113,3.3,-1.0,-1.8369701987210294e-16,0.0,1.0,0,0,1,0.764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1e-06,1e-06,8.6e-05,4,0.318289
TIK20250815059101,20,4,0,user_429198,300695,1934,0,14,0,0.143,0.921,54.2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0.921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.076985,0.076985,7.8e-05,8,0.484627
TIK20250428004208,15,0,0,user_286106,653379,144,0,52,1,0.202,0.0,4.6,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,0,0.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.034805,0.034805,7e-05,8,0.335941
TIK20250907072876,21,6,1,user_226289,376,1710,0,22,2,0.945,0.105,1.7,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,9.8e-05,21,0.351114
TIK20250422002692,17,1,0,user_139839,868,3213,0,11,2,0.155,0.125,0.0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,0,0,0.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,8.5e-05,7,0.307103
TIK20250518100525,9,6,1,user_426288,1336,2154,0,171,3,0.062,0.207,3.1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,0,1,0.731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1e-06,1e-06,8.5e-05,2,0.299193
TIK20250521017731,19,2,0,user_70945,14785,1357,0,19,6,0.812,0.11,18.6,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1,1,0,0.812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,7.3e-05,18,0.247542
TIK20250511098389,15,6,1,user_410969,6034,2480,0,92,2,0.773,0.093,14.5,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,0,0.773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,9.5e-05,24,0.421093
TIK20250804125658,15,0,0,user_277228,3722,2570,0,53,3,0.766,0.041,15.6,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,0,0.766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,7.3e-05,16,0.251392
TIK20250716119711,19,2,0,user_77258,247,2462,0,192,2,0.692,0.132,44.5,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0,0,1,0.692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,7.6e-05,5,0.203766
TIK20250815129268,18,4,0,user_200665,279,1431,0,182,0,0.882,0.067,0.8,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1,0,1,0.882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2e-06,2e-06,8.3e-05,5,0.38116
TIK20250527103477,16,1,0,user_491738,906,2538,0,92,4,0.036,0.659,62.5,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0.659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,7.3e-05,7,0.251175
TIK20250629037259,19,6,1,user_269740,226864,430,0,120,4,0.253,0.082,17.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,0,0.665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.039094,0.039094,9.1e-05,8,0.491793
TIK20250630038069,17,0,0,user_277791,34,533,0,111,4,0.662,0.102,15.4,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,0,0.662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1e-06,1e-06,8.4e-05,11,0.340675
TIK20250720048292,22,6,1,user_11166,11875,611,0,11,3,0.605,0.114,8.5,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0.605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,8.4e-05,18,0.351635
TIK20250520101413,23,1,0,user_272140,1334,324,0,94,3,0.139,0.125,0.0,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,1,0,0,0.737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1e-06,1e-06,7.4e-05,2,0.238352
TIK20250422092238,17,1,0,user_131938,5362,1701,0,157,3,0.719,0.045,0.0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,0,1,0.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1e-06,1e-06,8.4e-05,26,0.322282
TIK20250912074601,18,4,0,user_274410,1,759,0,43,5,0.286,0.052,0.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1,1,0,0.662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.000186,0.000186,8.7e-05,17,0.319608
TIK20250620111179,13,4,0,user_138202,46550,1443,0,263,3,0.699,0.042,29.3,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,1,0,1,0.699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.3e-05,5.3e-05,6.5e-05,6,0.155128
TIK20250601024588,19,6,1,user_218330,555,2410,0,141,1,0.056,0.218,5.1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,0,0.726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.000105,4,0.54637
TIK20250804052533,12,0,0,user_189574,5,2703,0,141,2,0.797,0.089,6.1,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,0,0.797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6e-05,1.6e-05,7.6e-05,17,0.203652
TIK20250614031334,19,5,1,user_68103,2824,77,0,83,0,0.214,0.174,6.1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0.612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.000111,10,0.419532
TIK20250630038840,22,0,0,user_116302,1,2425,0,140,0,0.636,0.045,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000163,0.000163,7.6e-05,17,0.228959
TIK20250906071715,15,5,1,user_422860,545,361,0,139,0,0.775,0.117,7.6,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,0.775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,9.9e-05,4,0.329268
TIK20250419000159,16,5,1,user_161378,143,203,0,143,0,0.881,0.072,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,0.881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7e-05,7e-05,9.5e-05,27,0.40153
TIK20250425093409,23,4,0,user_178019,2684,181,0,108,2,0.906,0.122,3.4,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,1,0,0,0.906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,8.4e-05,10,0.347771
TIK20250809055950,17,5,1,user_305274,2115,757,0,131,2,0.924,0.089,36.0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1,0,0,0.924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6e-06,6e-06,0.000109,12,0.428245
