post_id,n2v_0,n2v_1,n2v_2,n2v_3,n2v_4,n2v_5,n2v_6,n2v_7,n2v_8,n2v_9,n2v_10,n2v_11,n2v_12,n2v_13,n2v_14,n2v_15
TIK20250803125362,0.090383574,0.28274786,1.3818521,2.236552,2.081218,0.11199874,-2.4281654,-0.8980773,-0.19395292,1.5283278,-0.26455286,0.11422716,-0.07576866,-1.1906319,-1.9426228,-2.5172684
TIK20250803125381,-0.7350785,-1.0595039,2.7694435,1.719551,1.1183795,-0.21332379,0.6610395,-1.2132084,-0.33153713,-0.74196625,0.347423,1.3727036,-2.3888314,-0.6863245,0.37541297,1.294292
TIK20250803125382,0.8015974,0.82931095,-0.07220931,1.3940475,0.7122206,-0.3515988,-2.7827604,-1.214461,0.2553272,-1.8426839,-0.41163167,-0.76935035,-0.098877296,-1.7224423,-0.9790093,1.712291
TIK20250803125385,-0.47125816,-0.11819125,2.9437811,-1.1914876,2.0035822,0.108024195,-0.4649687,-1.2877471,-2.3051238,-0.16199805,-0.04390617,0.61059725,0.63245964,-1.0689392,-1.5232887,0.088575535
TIK20250803125409,0.5783952,-0.036027983,2.6688037,1.4274065,0.9475257,-1.0701909,-1.8005009,1.2218922,-1.6390991,0.8368654,-0.09444379,1.7489389,0.27831027,-0.8105476,0.35559812,0.14151295
TIK20250803125411,0.95310825,0.033826724,0.2396996,1.0736347,-1.2653466,-1.5868165,-2.370122,-0.5995934,-0.71125925,-1.2319819,-0.8910795,1.8143353,-1.0780971,-2.4502697,0.0013336319,-0.2575701
TIK20250803125428,-0.53059536,0.89930934,1.7580025,-0.0195945,0.9345432,-2.3126786,-0.8840593,-1.2697186,0.554804,0.07518149,1.0068909,0.9809012,-1.0865098,-2.236664,-1.6378437,1.3078067
TIK20250803125441,-0.018866934,0.8852519,1.3272797,1.0446187,0.32924664,0.027606092,-0.3445268,-3.7354412,-0.94310737,-1.7717366,1.0952724,-0.5157892,0.0561663,-0.17736617,-0.73556983,0.4769421
TIK20250803125443,0.7940096,-1.0287987,1.8717425,1.584493,1.0480099,0.07465873,-0.3282157,-1.4066817,0.8439182,-2.0829875,0.18897666,1.3643169,-0.9200718,-2.531282,-1.0813515,-0.65382415
TIK20250803125472,-0.5030793,-1.3119764,0.28254333,2.030951,0.8378557,0.40549535,-2.2501125,-1.0149482,-0.74727327,0.96906364,0.84588337,0.86234725,-0.18224967,-1.5626738,-0.83634603,2.6748343
TIK20250803125525,-2.648534,1.2663302,1.1340213,0.8243773,1.4171646,-0.92758155,-2.680699,-0.52226317,-0.45399213,-1.3321474,-0.3086019,-0.9381217,-1.336115,-0.8990348,-0.111484796,1.284556
TIK20250803125534,0.18387185,-1.29996,2.0900931,0.2837856,-0.29885545,-1.0140848,-0.35502133,-2.6020439,-2.00525,-1.4888084,-0.22306219,-0.29377478,-0.9397184,0.08618587,-0.6511557,1.9545414
TIK20250803125538,-0.4967001,2.5090292,2.0274282,0.9535895,0.5020389,-0.34415758,-1.8991762,-1.5143447,-1.3030664,-0.7210532,1.1503175,0.47412896,-0.678771,-1.6293342,1.8037492,-0.5335038
TIK20250803125539,2.3280053,-0.3038962,2.2193065,1.0264013,1.1070642,-1.2071202,-0.40052056,-2.7814279,0.0627156,-0.014156227,-0.5164474,1.3960615,-0.6224708,-1.5334048,1.9475701,0.11979812
TIK20250804125556,-0.4764879,-1.6565951,0.60320514,1.4280335,0.074262954,-0.44715968,-3.1411543,-0.65870106,-0.81517047,0.9362385,0.7845247,2.5131514,-0.42947012,-0.7093858,0.35462493,0.35458958
TIK20250804125576,-1.1783144,1.3135986,-0.18353492,-0.14553738,0.9118608,1.278915,-1.6829,-2.135001,-1.3544914,0.11953212,-0.8009404,2.3895993,-1.2791171,-0.6910643,-0.25931695,-0.038432505
TIK20250804125582,-0.5978598,0.5428231,1.2367512,-0.25980777,-0.13776204,-2.53188,-1.6417873,-2.1468594,-2.0966835,-0.8983171,0.059281524,-0.07177563,-0.47936013,0.77957225,-1.7523588,-0.38784766
TIK20250804125596,-0.9917319,0.89470184,2.1189501,0.48652378,-0.06832329,-2.1745763,-1.4669127,-1.4223582,0.68094516,0.66389036,-2.202387,1.1830382,-0.44782946,-0.65317434,0.43740457,0.6508619
TIK20250804125600,-0.94796383,-0.66597986,2.6619818,0.22965038,-0.3165812,-1.0687737,-0.27910554,-1.5716822,-1.5418148,-1.8030199,-0.86272895,-0.7973559,-1.0769534,-0.85687846,-0.6947567,-1.0434884
TIK20250804125608,-0.8470927,1.2026024,1.9650408,2.2126992,1.0452055,-1.5050668,0.0102262385,-1.0134909,-1.1282334,-2.3755,0.41872427,0.1460242,0.19066034,-0.99503726,-0.5995683,1.5641316
TIK20250804125613,1.1498753,-1.2492999,0.6355921,1.4951242,-1.0155939,-0.06683603,-1.9449922,-2.5357518,-0.5103286,-0.9245672,-1.0582812,0.6140886,0.27002615,-1.4335343,0.8793372,0.9245251
TIK20250804125614,-1.3467724,-1.1475985,2.930197,0.761472,0.21870257,-0.5202115,-0.95120364,-1.8504087,0.33794364,-0.6740756,-1.1393286,-0.43137833,-1.2608336,-1.2178506,1.1701076,1.5038062
TIK20250804125654,0.008252497,-0.33024558,0.024106206,1.9220022,1.3761005,-1.8496654,-0.62054014,-1.2335691,-0.83944315,0.011001221,0.22817989,1.9958186,-2.4935067,-0.2016129,-1.1327604,-1.6535466
TIK20250804125658,-0.90500885,1.0134406,-0.011557789,1.6124068,1.2264392,-0.43863896,-3.1142619,-0.3458697,-0.9357272,-0.39064738,-0.19206227,1.441194,-0.29599768,1.008678,-2.0536027,0.011350608
TIK20250804125688,0.095581755,1.3071895,-0.48214483,1.3641667,2.2889283,-0.1859589,-2.05332,-0.66124475,-2.4094129,0.08726446,-1.434934,0.18899271,-1.0816302,-1.4697932,0.9761445,-0.80164486
TIK20250804125726,-1.0416622,-1.2313288,3.0354884,2.1290703,0.5736009,-0.044555515,-0.27986813,-0.1338211,-0.42065036,-1.1393607,0.3914333,0.93900055,-1.691173,-1.0045717,0.3593454,1.0742165
TIK20250804125735,-0.9954883,0.13766524,1.2794663,1.1328362,1.7187338,-0.6915197,1.014165,-1.4124247,-2.3267262,-0.75540257,0.1255155,0.2231001,-1.3177949,-2.8414826,-1.0280448,-0.51076365
TIK20250804125777,-1.3716704,0.44701037,1.1867404,-0.28225163,1.5487833,0.5502197,-2.6544056,-0.9160251,0.040928397,-0.93551207,-0.92398274,1.3668925,-1.3012037,-1.6421064,1.5099399,-0.13801074
TIK20250804125806,0.5150691,-0.6948824,2.6638477,1.0551543,0.68088436,0.5879256,-0.32724068,-0.69070816,-2.6316378,0.5659197,-2.0983708,0.5066233,-1.4527545,0.8514349,-0.83565587,-0.40778607
TIK20250804125814,-0.09544665,-1.9946709,0.78710276,0.7089429,3.050678,0.972416,-1.7033781,-0.76614815,-1.0053637,-0.2725549,-0.46608496,1.3614218,-1.3939475,0.026170328,-0.07355515,0.64744824
TIK20250804125819,-0.7176018,-0.21508053,1.9747338,0.6883199,0.41696554,-0.12515202,-1.2108319,-1.872082,-0.8032454,-0.091769665,-2.36273,-1.1320648,1.4071531,-1.097817,-0.61668515,0.6845895
TIK20250804125826,-0.5710714,0.8076821,1.40094,1.2079307,0.33133382,0.493941,-0.7867649,-3.4034007,-0.7888581,0.6965025,-0.07562586,-0.8382634,-0.58934754,-2.1970756,0.78142196,-0.9839742
TIK20250804125847,-0.06265458,-0.0076506236,1.7465101,-0.55455726,0.980248,0.61109173,-1.182515,-2.077364,-1.6129935,0.68111074,1.2778877,3.0101013,-0.68771356,0.026884032,-0.79913193,0.97013015
TIK20250804125866,0.10001874,-0.24257016,-0.3791929,1.2467614,-0.47784942,-0.46608004,-1.3978416,-2.5495753,-0.5270336,-0.44309235,-2.536473,-0.21468422,-0.8150758,-1.9546266,-1.6274555,-0.55686426
TIK20250804125867,1.4853665,0.40041426,1.4775065,0.7768727,-0.015231486,-0.66248024,0.5810828,-3.508256,-0.9996921,-0.058598906,-1.5051523,1.290694,-1.4935665,-0.27015066,0.26199082,0.2013534
TIK20250805125873,-0.56810224,-0.5335856,1.5796024,1.3243043,0.0051561287,-0.22556338,-0.7106626,-3.40009,0.19301502,0.9095419,0.18091962,-0.0025826707,-0.47939342,-1.6918503,0.5211866,-1.3560693
TIK20250805125878,-0.738883,0.5972106,0.29657334,1.1451625,-0.052688893,0.1139828,-1.4545212,-1.0862888,-2.8113048,0.90857327,0.54946923,0.0032926376,0.24127035,-2.6375997,-0.7902364,-0.091593474
TIK20250805125918,-2.182151,0.27034047,1.4725065,-0.13668478,1.387865,0.5660396,-1.6187525,-1.0792081,-1.0974325,-0.16330618,-1.1136451,1.3009082,-1.9469857,-1.2301558,1.5907842,-0.63143575
TIK20250805125927,0.9853816,0.1550012,0.84089667,1.7899033,0.7793917,1.8283799,-0.4160398,-1.5759602,-1.5089511,1.111424,-0.969698,0.95992035,-1.092491,-2.3110344,-0.007253644,0.77602094
TIK20250805125946,-0.24419732,-0.3143365,1.6337655,0.12820996,0.044709988,-0.3520746,-1.083729,-2.2495885,-0.14213963,0.3766189,-2.4341717,0.5267821,1.2955668,-1.7678239,-1.5451128,0.5165842
TIK20250805125969,0.10286904,-2.3410401,0.61116207,-0.016090332,1.0947508,-0.8008254,-2.1139188,-0.84272844,-0.71866196,-0.67127085,-0.38908166,0.38159543,-2.9260888,-0.77835643,-1.7595661,1.2754589
TIK20250805125985,-0.22078146,0.18930256,2.57828,-0.7492921,1.1652644,0.8377402,-1.8843616,-1.5610882,-1.1113514,1.8508741,0.46124467,0.050655194,0.33107057,-1.6332657,-1.0013877,0.059004515
TIK20250805126000,0.0625141,0.53655696,1.0447445,0.8128943,1.719437,1.4732816,-1.1132907,-3.7319758,0.124987446,0.026481137,-0.42253622,-0.04867409,0.44900677,-0.4108794,-0.91537327,0.95311487
TIK20250805126012,1.5114413,-1.1140915,0.9785042,0.2579729,1.854226,-1.6283932,-2.9176762,-0.2712341,-1.4685456,-0.022773506,-0.7819079,-0.11415671,1.0585508,-1.3931321,-0.37476993,-0.11703201
TIK20250805126043,-1.2735155,0.9776998,1.2207189,1.235759,0.87716955,-0.51861316,-1.9898678,-0.22025795,0.28954387,0.3381511,-0.13438162,-0.6568592,-2.3521652,-2.3564487,0.6074798,1.0640923
TIK20250805126064,0.26549816,1.252108,1.6572102,-1.3554662,1.6814426,-0.782359,-1.3398057,-0.1898615,-1.7356288,-1.8878416,-1.2802271,0.77735054,-0.87971437,-1.9793943,-1.741455,0.34635493
TIK20250805126073,0.6928211,0.19604431,2.058327,1.3573805,-0.19343007,-0.67810756,-2.0656178,-1.8939868,-0.12641414,-0.6919438,1.4110447,1.8733382,0.97857296,-0.050345637,-2.1295488,-0.6467509
TIK20250805126074,-1.1046425,0.47416484,1.1553832,-1.084327,2.3262875,-1.3146803,-1.8926878,-2.563315,-0.06195803,-1.0190352,0.38803557,-0.38084456,-0.99918705,-0.33885065,0.5122804,0.29579097
TIK20250805126081,1.2409548,-0.95177656,1.3281292,0.19176295,1.5656136,-1.5059315,-3.0947397,-0.12226561,-1.858897,-0.4566624,-0.6205507,-0.31226742,1.185945,-1.1049227,-0.4049832,-0.31843197
TIK20250805126096,0.54100883,0.33532628,0.6744864,0.44225407,-0.7324338,-1.2547807,-2.065469,-2.546407,-0.5304878,-0.99388355,0.256888,2.3827348,0.81247246,-0.2627663,-2.2013621,0.025413236
TIK20250805126108,0.12102549,0.30456445,1.5752316,1.8646983,1.0583073,1.0903115,-1.9108341,-0.24002145,-0.33176622,0.4724737,-0.6860763,0.025600307,0.42571068,-0.92827725,-2.803204,1.4870316
TIK20250805126114,-1.2960302,-0.47551078,1.7004408,-0.51103014,1.5012686,-0.5325246,-2.845637,-0.27677873,0.67299527,-1.0442954,-0.5689066,1.6169877,-0.5539673,-1.9378546,0.8438454,0.46624175
TIK20250805126143,2.2460475,-1.4865744,1.1148332,1.1561112,2.0222883,-1.226795,-2.3827364,-0.45412305,-1.6015351,0.80285496,-0.5934485,-0.7660211,0.16411461,-1.0388159,-0.39037305,0.37727118
TIK20250805126158,-1.8967224,1.4770824,1.0813385,1.9731369,1.0829407,0.5276733,-1.4259261,-1.3921427,-1.9741676,0.79695064,-0.47615352,-1.0130554,-0.07107269,-0.24453035,-0.8147245,0.058794085
TIK20250805126171,0.17717817,-0.1732259,0.006238654,1.8578827,-0.8173139,-0.63474697,-1.2760074,-2.428092,-0.30076027,-0.30254775,-2.490526,0.3477789,-0.34407815,-1.4642893,-1.5588576,-0.9600097
TIK20250806126204,-0.6092183,-0.035374228,1.1776202,-0.9502954,0.4282131,-2.3333573,-2.0387964,-1.8638171,-2.2647717,-0.5018023,-0.7574927,-0.3143257,-0.32135922,0.6396199,-1.4711361,0.032298014
TIK20250806126216,-0.79556555,-1.288145,1.9097531,-0.09928287,1.2164649,-0.6136377,-2.8648093,-0.96510077,-1.0803148,0.65168846,0.6845839,-0.48543298,-1.6712434,-0.29408658,0.28669417,-1.4313625
TIK20250806126220,1.7519566,0.06734219,1.0636207,0.8895688,-0.21803929,-1.7227731,0.013837291,-3.1048503,-1.2680141,-0.02939961,-0.5548172,1.5777085,-0.8806178,-0.38152885,0.9084039,-0.067076184
TIK20250806126237,0.28496894,-0.07184664,-0.04805733,0.7760316,1.2456229,-1.1929458,-2.0432866,-1.7247595,0.86858326,1.0109642,-0.5433845,2.3683534,-2.1339083,-0.035011437,-0.07334999,0.97852635
TIK20250806126255,-0.54075795,0.695223,0.95430684,0.33094245,-1.3681662,-0.13868031,-2.2626898,-1.2262102,-1.149497,-1.9554175,-0.35324067,0.7741939,-2.7349532,-1.3324927,0.046300896,-0.287576
TIK20250806126274,0.032253735,1.3231881,1.3294424,0.90413,0.24158414,0.9245781,-2.724795,-0.91199565,-2.248737,-1.4763323,-1.2512646,1.225391,0.9515652,-0.16833626,0.4345868,-0.16326956
TIK20250806126276,1.0607234,1.456092,-0.15564646,1.2015092,0.8835762,-0.35099986,-2.238606,-1.2156973,0.08320364,-1.5855668,-0.6227577,-0.13819952,0.21585429,-1.7411367,-0.7561135,1.5689677
TIK20250806126305,-0.17195526,0.34735402,1.2471044,-0.60893124,0.69850963,0.6163236,-1.523208,-2.1683612,-1.7770629,0.94576645,1.0082177,2.7031946,-0.7765083,0.14169393,-1.0406936,0.46878707
TIK20250806126314,-0.25649008,1.5367625,1.1125693,0.9189343,0.48591286,0.99606335,-2.856352,-1.144144,-1.607436,-2.2539465,-1.6216661,0.48403126,0.70657235,-0.13963924,-0.09841213,-0.26860029
TIK20250806126333,-0.15701467,-0.62640107,0.27304095,0.2977619,1.7051616,0.3735412,-2.4479065,-0.6435409,-0.1085203,-0.6608719,-1.7277169,-0.39008823,-1.0957997,-0.058437966,-2.5955977,2.2027783
TIK20250806126357,-0.22991803,0.3260959,1.9861583,0.7094596,0.9926306,-0.6833818,-0.32404634,-2.8316565,0.393812,1.8752304,-0.28230914,0.011413598,-0.7319108,-1.6000216,0.15705489,-1.3895731
TIK20250806126377,-0.959381,-1.145804,2.5361848,-0.15111494,1.9761366,-0.33791298,-2.7796469,-0.31282866,-1.606916,0.4466645,0.09949128,-0.91833645,-0.79275393,-0.08544855,0.027387138,-1.0406528
TIK20250806126385,1.1108781,-1.4657326,1.8011953,0.9027455,-0.7501174,-0.5847051,-0.8334237,-1.0062903,-1.7770704,-0.08756614,0.7863125,1.0285813,-2.0773072,-1.2829927,-2.3929315,-0.49866274
TIK20250806126390,0.5151537,-0.025134854,2.6833978,0.22493413,1.7486935,0.2674507,-0.44521368,-0.11379637,-2.2189417,-1.0488282,0.105071045,0.3461283,0.5496956,-1.5947849,-1.485689,-0.6897139
TIK20250806126404,-1.3769671,-0.8062229,1.4301809,1.2348293,0.95294297,-0.82781804,-1.8922099,-0.676282,-0.5437193,-1.8190223,-0.36071137,1.6199889,1.8672829,-0.97949666,-0.75806934,0.77341044
TIK20250806126410,-0.43057248,-1.2623371,1.991692,1.208477,0.9183309,-2.482867,-0.77789795,-1.0009658,-0.44969597,0.8344981,-0.5446411,0.8748044,0.9329357,-0.23791406,-1.8489357,0.7074154
TIK20250806126412,-0.7661085,1.0158372,1.2161484,1.8266952,0.89430994,0.7842355,-1.6599721,-1.9049716,-2.3743858,0.7331811,-0.8949909,-2.0106537,-0.11731902,-0.024722926,-1.2678986,-0.25387165
TIK20250806126439,0.124382354,-0.7388319,1.2934005,-0.4265754,1.3312819,0.8401444,-3.0589204,-0.3634524,-1.0773072,-1.1091098,-1.3563821,-0.67447084,-1.6249038,0.143044,-1.5962961,1.024367
TIK20250806126460,0.662648,0.04743256,1.1389761,1.1243155,-0.6170618,1.780847,-2.7531378,-2.0090926,-0.299247,-0.34522328,-0.7601492,0.70855534,-1.2629858,-0.7982426,-0.69335157,-1.8209236
TIK20250806126472,1.3317627,0.4096377,-0.6901277,1.1884322,0.91661656,-1.832696,-2.0876822,-2.4578228,1.0426675,-0.9084349,-1.0436138,-0.008375016,0.15461437,-2.1525674,0.4235448,0.69555503
TIK20250806126474,-0.79156303,-0.68668056,1.5280572,2.147806,1.9461678,1.124883,-1.5264403,-1.4238621,-1.344859,-0.39185914,-0.06145179,0.92382,1.1563761,-0.8531959,1.7002752,0.18906231
TIK20250806126478,-1.6957242,0.37700996,1.6992184,2.1530676,0.41118813,0.32961318,-1.5754148,-0.3556887,-0.6401737,-0.7010192,-0.9455944,1.8877203,0.90720135,-0.36215988,-0.23153283,1.8584489
TIK20250806126488,-0.08391466,0.74862105,1.5279124,0.5016954,-0.6728348,-1.473022,-2.305501,-2.9349208,-0.49915424,-0.46167326,0.2652507,1.786191,0.66624653,1.2519726,-1.23699,0.4451974
TIK20250806126494,1.4878615,-0.77319646,1.6774375,0.9056872,-1.043488,-1.6050208,-1.0066425,-1.6010936,-2.3508508,0.38841176,0.8739708,1.063793,-1.2980837,-0.42123228,-0.5422682,-0.59380984
TIK20250807126496,-0.93749195,1.0925502,2.3781576,1.0847725,0.12108166,-1.9250824,-1.004951,-2.034945,1.3210901,0.6853164,-2.066858,1.4983863,-0.45456243,-0.38359618,-0.32992682,0.7882494
TIK20250807126501,-1.1455046,-0.3813541,2.8194904,1.1786194,0.65298474,-0.25141189,-0.8925852,-2.6528444,0.7643919,1.1894088,-0.047722246,-0.3947921,-0.98732775,-0.91862017,1.1341612,0.30311048
TIK20250807126542,0.021057786,0.6818174,1.7293936,-0.4795871,1.7296262,0.6057866,-1.6886727,-1.1795757,-1.3512319,0.6798739,0.92537534,2.884364,0.03493027,-0.6466551,-0.20133239,1.4383649
TIK20250807126557,-1.7981689,0.06602751,0.97210157,-0.7584031,2.189491,-1.6396288,-2.1857247,-2.5522263,-0.29753694,-1.0977939,0.017388104,-0.47345322,-1.1713178,-0.06540765,0.51574767,0.45784545
TIK20250807126561,-0.25541937,-1.2786396,1.7700104,1.8343573,-0.5174405,0.07933662,-0.84049153,-1.3250967,-1.1634103,-1.5942045,1.7256242,1.1105708,-1.7663734,-1.1079506,-1.2255168,-0.98114717
TIK20250807126565,2.1554937,0.46376914,0.8939988,1.1079197,0.7566252,-1.962042,-0.78601617,-2.7743788,-0.8772458,-0.6698612,-0.2180114,0.78787875,-0.6459431,-0.121500365,1.4533024,0.42885685
TIK20250807126579,-1.0193487,0.9863427,0.45370853,1.9138339,0.6093098,-3.0672286,-0.543511,-1.7325677,-1.6576859,-1.4118048,-0.7727494,-0.108754404,0.20757881,-1.47493,0.07997238,1.343768
TIK20250807126610,-0.43453214,-0.14694868,2.387549,-0.7636015,1.906378,0.30531502,-1.6255901,-1.3352492,-0.5700964,2.444636,-0.19983391,0.057903707,-0.5450654,-1.2964249,-1.8943546,0.25280547
TIK20250807126632,0.36385068,-0.44394943,0.19922118,-0.24948849,0.64899695,-1.4793773,-2.991024,0.035026986,-1.9174892,-0.031848345,-0.011482016,0.018328084,-2.4607668,-0.8195144,-1.6434836,0.10001775
TIK20250807126654,-1.2688117,0.53185964,1.874397,2.4572935,-1.016202,0.14593247,-1.3743471,-0.38976032,-1.2795551,0.009654841,-0.72286576,1.7952285,-0.5424999,-0.30082065,0.21548644,1.9351315
TIK20250807126656,1.2300662,2.2856495,1.2765973,0.27127492,-0.5355598,-0.62869453,-3.1340892,-0.99616325,-0.9626499,0.8860254,-1.035576,-0.07887206,-0.66457295,-0.65482116,-0.46135506,-0.19531529
TIK20250807126661,-0.5150987,0.22973023,3.0273666,-1.2078522,1.5848731,-0.17789519,-1.256863,-1.7663187,-1.4788588,1.3281229,0.35717666,0.30742937,0.5730055,-0.87122977,-1.0727798,0.20401089
TIK20250807126684,0.5934136,-0.9554638,1.8172631,2.1761084,1.4455985,-1.9937923,-0.7897063,-0.9501871,0.23884876,-0.45316285,1.2749096,1.9250079,-1.2391663,-1.0598416,-0.5722706,-1.5297556
TIK20250807126687,-0.3248209,1.5016869,0.5033773,0.33751914,-0.21227239,-1.0070046,-1.1462485,-1.5942308,-2.3470402,-1.6631582,-1.2142726,1.4166794,-0.5510961,-0.21865857,-0.38066176,1.8818904
TIK20250807126688,-0.24048172,0.696925,1.5018526,1.2759994,1.5219647,-0.9212493,0.6804276,-0.8662554,-1.5813078,-0.72609955,0.66302925,0.20280492,-1.8098928,-2.9622962,-0.5515437,-0.30938378
TIK20250807126693,-1.0482962,-2.1570468,0.54965925,1.4913892,0.9570843,0.31587988,-0.74966854,-1.692099,-1.2317523,-1.4260654,-0.38941547,-0.38477,-0.056058966,-1.4647185,-2.1022458,0.22967969
TIK20250807126714,-1.2510242,0.6086388,1.9372278,2.1653914,-1.106383,0.25109178,-0.9847248,-1.0557027,-1.2845381,0.26589614,-0.89008874,2.1707973,-0.2523238,-0.6323018,0.58058536,1.3183019
TIK20250807126752,-1.1600138,1.5621116,2.8312418,-0.68702894,0.99829096,0.69836795,-0.6721466,-0.9760524,-1.6425327,0.37489903,-1.3238685,0.7304947,-1.8037734,-0.28469887,-0.6276385,-0.056776114
TIK20250807126755,1.247755,0.8260338,2.4593537,0.063842386,0.797308,-0.66092324,-0.75509936,-1.9602731,-0.28381032,-1.7803752,-0.34541196,2.7750971,0.67689276,-1.0888594,0.5548468,0.2100864
TIK20250807126764,0.27128926,0.78358006,0.94432205,-0.30054176,1.4590901,-2.404569,-2.4260004,-1.493456,0.118965894,1.2840557,1.4506294,3.1072536,0.08913975,-1.3918961,0.50872314,-0.6510468
TIK20250807126769,-0.84457463,-0.09959191,0.3688119,0.39884126,1.988849,-0.3786484,-1.4709065,-1.2956114,0.15936098,0.55079085,0.43900135,-0.52063143,-2.8558722,-2.2808821,0.90611756,0.75262505
TIK20250807126780,-0.08984577,-0.18733345,1.4477445,0.7339112,1.2887455,-1.7659215,-0.7740411,-2.0859096,0.8635712,0.3909649,1.5827177,-0.03261021,-0.4260434,-2.1366227,-1.2814757,0.8849359
TIK20250807126781,-0.11191372,-0.55074716,0.31408578,0.33991408,0.98157,-0.5984663,-1.5834016,0.34240454,-1.8896065,-1.0596302,0.9133094,2.0851939,-1.4544783,-2.038242,-1.0564591,1.3052821
TIK20250807126796,1.2428089,1.1551406,0.99033165,-1.0517448,0.3321776,-0.9376787,-2.8783789,-1.1522745,-0.6385527,0.7032912,-0.5577056,0.054567523,-1.013942,-1.54987,-0.1160823,-0.6519121
TIK20250807126808,-0.4147379,-1.7919874,1.4093072,0.115082644,1.6982094,-1.0154188,-1.4289418,-0.8763442,-1.9521171,0.8044367,-0.9035507,0.30254635,-0.59266704,0.0037133868,0.36527923,2.2049959
TIK20250807126810,-1.421169,1.2186404,1.2749834,1.0551735,1.0664982,-0.52983814,-0.7472441,-2.3195856,-1.4719489,1.3471905,-1.2727661,-1.7217301,-0.56767684,-0.285781,-0.8255684,0.38201162
TIK20250807126814,0.18659458,-0.12856612,0.08720551,0.7844191,-0.13788433,-0.04970909,-1.6307037,-2.2683394,-0.63352054,-2.1479967,-0.44305402,-0.15767318,-3.2354555,-0.71407056,-0.6366559,-0.3637771
TIK20250807126816,-0.062362775,-0.7334263,0.9975737,0.29352129,1.2717319,-0.28004164,-1.3267462,-0.3919696,-0.3228135,-1.6836363,0.8178493,2.6365943,-1.2522261,-1.4829797,-0.93542266,1.8820744
TIK20250808126847,1.2460726,-0.32315326,1.484885,1.7582501,1.2425026,0.81052345,0.52361983,-1.5025587,-1.6445196,1.2725409,0.4949027,1.6204171,-1.0943534,-1.3355752,-1.7202768,0.81734544
TIK20250808126850,-0.40706578,0.9993789,2.300359,0.7204537,-0.4269409,-1.9199481,-1.1199222,-1.7051282,0.6531003,0.71784693,-1.9634134,1.5863731,0.1050728,-1.4267818,0.3484531,0.24145566
TIK20250808126861,-1.9874843,2.0284004,1.3006836,2.0621614,1.6704141,0.5414938,-1.0100744,-1.2054554,-1.3344238,0.4422739,-0.74380267,-0.5800361,-0.35501656,-0.08456724,-0.62005436,-0.4332454
TIK20250808126877,0.07176236,0.35652208,1.1834596,1.8123739,0.76358473,0.016068505,0.34208813,-2.5416446,-1.4418417,1.0778424,-0.2960341,1.839829,0.26881683,-1.2949711,-1.1584641,-1.6754092
TIK20250808126880,1.5107538,0.29096168,2.3288293,0.5348414,0.7084441,-0.19851261,-0.29798466,-2.8322177,-0.43364105,-1.0545421,-0.28008202,2.5136187,1.2250901,-1.1597136,0.3845212,0.31515327
