Id,topic,verified,followers,sentiment_positive,popularity,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,eigencentrality
INS20251014148520,AI/ML,0,992,0.665,0,5,20,16,0.12903,0.1678,351.918988,0,0,0.000019,10,51,0.05707
INS20251014148525,Gaming,0,41984,0.07,1,5,20,19,0.106452,0.122526,587.950496,0,0,0.000021,13,53,0.013643
INS20251014148526,Technology,0,63816,0.046,1,5,20,12,0.147738,0.166212,168.560185,0,0,0.00002,9,35,0.021381
INS20251014148534,Fashion,0,68,0.252,0,5,20,18,0.100093,0.124507,4.789903,0,0,0.00002,3,33,0.031451
INS20251014148537,Entertainment,0,16,0.291,0,5,20,19,0.081057,0.091105,3.977661,0,0,0.000025,11,6,0.006712
INS20251014148543,Travel,0,12127,0.886,1,5,20,17,0.10198,0.125447,269.146867,0,0,0.00002,5,38,0.032152
INS20251014148548,Fashion,0,71,0.122,0,5,20,18,0.100211,0.126331,7.006601,0,0,0.000019,3,33,0.043904
INS20251014148551,Travel,0,32,0.135,0,5,20,14,0.122503,0.137816,5.952413,0.000011,0.000011,0.00002,5,22,0.022123
INS20251014148559,Science,0,233,0.846,0,5,20,16,0.124773,0.151407,906.740306,0,0,0.000019,6,30,0.040539
INS20251014148562,Fashion,0,41,0.87,0,5,20,19,0.083367,0.101839,10.739458,0,0,0.00002,3,54,0.019958
INS20251014148563,Climate,0,58,0.243,0,5,20,14,0.133121,0.157171,1052.901495,0,0,0.00002,12,7,0.021167
INS20251014148567,Food,0,848,0.73,0,5,20,15,0.119196,0.144792,0,0,0,0.000019,14,48,0.047997
INS20251014148572,Technology,0,2680,0.07,1,5,20,14,0.116404,0.148306,89.042833,0,0,0.000019,9,35,0.080119
INS20251014148585,Food,0,9726,0.605,0,5,20,12,0.148993,0.175233,3230.878271,0,0,0.00002,14,50,0.02811
INS20251014148587,Health,0,627,0.855,0,5,20,14,0.115482,0.150671,8.353961,0,0,0.000019,4,8,0.072037
INS20251014148594,Finance,0,12328,0.754,0,5,20,18,0.110082,0.141648,721.819715,0,0,0.000019,8,31,0.036502
INS20251014148610,AI/ML,0,5657,0.058,0,5,20,19,0.10952,0.140605,40.821036,0,0,0.000019,10,17,0.068573
INS20251014148615,AI/ML,0,1618,0.862,0,5,20,15,0.136124,0.177494,462.108089,0,0,0.000019,10,51,0.089446
INS20251014148624,Finance,0,172,0.903,0,5,20,18,0.104404,0.132828,869.850513,0,0,0.000019,8,25,0.034872
INS20251014148626,Fashion,0,173,0.92,0,5,20,16,0.108659,0.138596,3.701044,0,0,0.000019,3,54,0.045286
INS20251014148629,AI/ML,0,1648,0.683,0,5,20,15,0.135855,0.175758,408.387633,0,0,0.000019,10,51,0.087358
INS20251014148630,Food,0,474,0.843,0,5,20,13,0.146318,0.172574,53.310572,0,0,0.000019,14,48,0.043603
INS20251014148638,Technology,0,22385,0.785,1,5,20,15,0.128455,0.150709,210.194746,0,0,0.00002,9,27,0.022148
INS20251014148639,Health,0,1927,0.826,0,5,20,17,0.088788,0.123595,39.612129,0,0,0.000019,4,46,0.047949
INS20251014148646,AI/ML,0,109923,0.024,0,5,20,16,0.137346,0.159798,14.959346,0,0,0.000022,10,17,0.011799
INS20251014148648,Education,0,441,0.134,0,5,20,13,0.133797,0.167411,722.794577,0,0,0.000019,1,34,0.100638
INS20251014148656,AI/ML,0,1783,0.075,1,5,20,17,0.129621,0.163233,0,0,0,0.000019,10,17,0.092653
INS20251014148657,Politics,1,134634,0.262,1,6,26,13,0.141911,0.160817,439.458437,0,0,0.000026,7,24,0.014516
INS20251014148664,Sports,0,8,0.084,0,5,20,15,0.110513,0.128997,1404.807327,0,0,0.000025,0,32,0.008042
INS20251014148666,Fashion,0,24,0.695,0,5,20,19,0.084403,0.101462,28.531738,0,0,0.000022,3,54,0.011542
INS20251014148667,Travel,0,138,0.049,0,5,20,15,0.108264,0.129882,0,0.000009,0.000009,0.000019,5,9,0.050783
INS20251014148669,Food,0,1520,0.754,0,5,20,12,0.151848,0.181615,6.615877,0,0,0.000019,14,48,0.059982
INS20251014148672,Science,0,2780,0.026,1,5,20,13,0.143056,0.18142,1084.68447,0,0,0.000019,6,26,0.133124
INS20251014148674,Food,0,53290,0.219,1,5,20,12,0.142745,0.15778,3080.814452,0,0,0.000022,14,28,0.010505
INS20251014148680,AI/ML,0,473,0.281,0,5,20,17,0.14171,0.178412,224.533111,0,0,0.000019,10,11,0.059227
INS20251014148681,Politics,0,1082,0.144,0,5,20,13,0.138451,0.175718,108.527202,0,0,0.000019,7,44,0.095641
INS20251014148682,Technology,0,779,0.614,0,5,20,17,0.108434,0.139556,0,0,0,0.000019,9,27,0.057019
INS20251014148696,Business,0,124,0.608,0,5,20,14,0.144363,0.166503,305.236095,0,0,0.00002,2,41,0.025016
INS20251014148697,Travel,0,63,0.932,0,5,20,16,0.106757,0.124139,216.593402,0,0,0.00002,5,21,0.022842
INS20251014148699,AI/ML,0,4336,0.873,0,5,20,16,0.125685,0.15669,68.927102,0,0,0.000019,10,51,0.047074
INS20251015148701,Entertainment,0,403,0.102,0,5,20,18,0.101908,0.139719,1713.558905,0,0,0.000019,11,6,0.069368
INS20251015148711,Technology,0,1872,0.058,0,5,20,15,0.111892,0.143455,0,0,0,0.000019,9,35,0.079587
INS20251015148712,AI/ML,0,43449,0.047,1,5,20,17,0.124683,0.143158,0,0,0,0.000021,10,17,0.014746
INS20251015148714,Education,0,196566,0.12,1,5,20,10,0.150967,0.161928,2000.818432,0,0,0.000027,1,10,0.005662
INS20251015148716,Science,0,4951,0.204,1,5,20,13,0.142996,0.178997,97.893625,0,0,0.000019,6,26,0.10679
INS20251015148721,Food,0,530,0.119,0,5,20,14,0.122473,0.155247,1604.960075,0,0,0.000019,14,19,0.066351
INS20251015148722,Science,0,104,0.763,0,5,20,19,0.101225,0.125137,63.874564,0,0,0.000021,6,30,0.019654
INS20251015148723,Science,0,3811,0.661,0,5,20,19,0.102318,0.130814,49.287254,0,0,0.000019,6,30,0.033511
INS20251015148726,Food,1,224342,0.777,1,6,24,10,0.171602,0.189531,16764.054665,0,0,0.000027,14,28,0.011757
INS20251015148727,Business,0,127,0.688,0,5,20,14,0.144363,0.166503,305.236095,0,0,0.00002,2,41,0.025016
INS20251015148730,Climate,0,24251,0.096,1,5,20,17,0.099672,0.118135,2840.233947,0,0,0.000021,12,42,0.017984
INS20251015148734,Finance,0,310,0.649,0,5,20,16,0.129191,0.16483,56.415991,0,0,0.000019,8,25,0.066791
INS20251015148735,Entertainment,0,1092,0.846,0,5,20,17,0.097357,0.129718,1868.565663,0,0,0.000019,11,45,0.035066
INS20251015148736,Fashion,0,891,0.663,0,5,20,15,0.122109,0.16366,283.869627,0,0,0.000019,3,54,0.04652
INS20251015148738,Fashion,0,569,0.195,0,5,20,18,0.106819,0.147079,44.594813,0,0,0.000019,3,33,0.096298
INS20251015148740,Travel,0,455,0.103,0,5,20,13,0.134423,0.171924,1354.427488,0.007719,0.007719,0.000019,5,9,0.096183
INS20251015148746,Technology,0,1431,0.241,0,5,20,14,0.126858,0.163553,227.805818,0,0,0.000019,9,35,0.057251
INS20251015148756,Gaming,0,10518,0.114,0,5,20,19,0.094489,0.123064,4397.959508,0,0,0.000019,13,1,0.046972
INS20251015148758,Sports,0,62,0.109,0,5,20,15,0.121455,0.147206,1729.128456,0,0,0.00002,0,32,0.024519
INS20251015148760,Business,0,4,0.086,0,5,20,13,0.123372,0.136964,0.142857,0,0,0.000026,2,13,0.007103
INS20251015148761,Business,0,132,0.086,0,5,20,12,0.142376,0.171783,29.628517,0,0,0.000019,2,29,0.075744
INS20251015148763,Health,0,112,0.056,0,5,20,22,0.098839,0.128207,0,0,0,0.000019,4,52,0.056461
INS20251015148769,Fashion,0,790,0.716,0,5,20,15,0.121592,0.162921,352.300476,0,0,0.000019,3,54,0.056514
INS20251015148771,Health,0,148,0.067,0,5,20,20,0.12049,0.159799,7055.777034,0,0,0.000019,4,52,0.051936
INS20251015148784,Business,0,102,0.937,0,5,20,16,0.114792,0.13085,0,0,0,0.00002,2,41,0.019901
INS20251015148785,Sports,0,50,0.027,0,5,20,16,0.109035,0.130588,23.626939,0,0,0.00002,0,32,0.022221
INS20251015148786,Finance,0,106,0.058,0,5,20,13,0.142837,0.178454,974.288531,0,0,0.000019,8,0,0.073655
INS20251015148787,Finance,0,11429,0.921,1,5,20,20,0.092549,0.11977,17.529032,0,0,0.00002,8,31,0.023973
INS20251015148798,Education,0,20439,0.854,1,5,20,13,0.132507,0.158803,0,0,0,0.00002,1,2,0.029244
INS20251015148800,Technology,0,2712,0.062,0,5,20,14,0.116404,0.148306,89.042833,0,0,0.000019,9,35,0.080119
INS20251015148807,Health,0,104,0.063,0,5,20,22,0.098839,0.128207,0,0,0,0.000019,4,52,0.056461
INS20251015148818,Technology,0,3835,0.867,0,5,20,15,0.132485,0.169742,127.164302,0,0,0.000019,9,27,0.04409
INS20251015148820,Entertainment,0,767,0.755,0,5,20,15,0.112543,0.140432,51.923212,0,0,0.000019,11,45,0.057057
INS20251015148840,Finance,0,7026,0.773,0,5,20,21,0.086194,0.115981,128.531889,0,0,0.000019,8,31,0.032456
INS20251015148848,Politics,0,1605,0.298,0,5,20,14,0.124059,0.158919,607.801288,0,0,0.000019,7,44,0.052878
INS20251015148853,Science,0,692,0.109,0,5,20,13,0.134392,0.17491,817.141606,0,0,0.000019,6,18,0.140594
INS20251015148858,Fashion,0,1161,0.07,1,5,20,17,0.115809,0.159108,359.414479,0,0,0.000019,3,33,0.087191
INS20251015148861,Politics,0,3746,0.096,0,5,20,13,0.149087,0.187217,2301.8927,0,0,0.000019,7,44,0.099835
INS20251015148871,Entertainment,0,1180,0.092,1,5,20,15,0.132354,0.168088,22.898803,0,0,0.000019,11,6,0.114304
INS20251015148873,Climate,0,20053,0.086,1,5,20,18,0.092547,0.113149,1229.022475,0,0,0.00002,12,42,0.020771
INS20251015148876,AI/ML,0,74,0.864,0,5,20,24,0.070224,0.093727,48.931926,0,0,0.00002,10,47,0.030999
INS20251015148879,Climate,0,368,0.052,0,5,20,14,0.134865,0.164585,2.417835,0,0,0.000019,12,7,0.071383
INS20251015148882,Food,0,5328,0.625,0,5,20,15,0.107749,0.130976,31.284574,0,0,0.000019,14,50,0.034848
INS20251015148888,AI/ML,0,3830,0.774,0,5,20,15,0.14213,0.180036,80.023458,0,0,0.000019,10,51,0.067249
INS20251015148890,Education,0,1844,0.092,1,5,20,13,0.136149,0.173546,0,0,0,0.000019,1,34,0.101674
INS20251015148894,Politics,0,102567,0.754,0,5,20,15,0.121725,0.137703,16.836657,0,0,0.000024,7,24,0.008081
INS20251015148896,Education,0,331,0.195,0,5,20,14,0.125676,0.160705,329.48694,0,0,0.000019,1,34,0.098816
INS20251015148900,Science,0,70829,0.259,0,5,20,14,0.135045,0.151636,8.098046,0,0,0.000023,6,26,0.011575
INS20251015148903,Food,0,14539,0.052,1,5,20,17,0.094344,0.116883,0,0,0,0.000019,14,28,0.061448
INS20251015148914,Sports,0,44,0.088,0,5,20,16,0.111833,0.13454,34.423171,0,0,0.00002,0,32,0.023318
INS20251015148917,Gaming,0,33731,0.237,1,5,20,20,0.094749,0.110222,18.896373,0,0,0.000021,13,53,0.015579
INS20251015148919,Finance,0,271,0.674,0,5,20,16,0.127646,0.159957,39.865937,0,0,0.000019,8,25,0.043369
INS20251015148921,AI/ML,0,421,0.754,0,5,20,15,0.14572,0.183491,1554.414079,0,0,0.000019,10,47,0.083382
INS20251015148924,Finance,0,2733,0.886,0,5,20,16,0.129333,0.165062,2575.555428,0,0,0.000019,8,31,0.046793
INS20251015148925,Gaming,0,12273,0.137,0,5,20,20,0.087068,0.112691,822.232297,0,0,0.000019,13,1,0.04439
INS20251015148927,Sports,0,3068,0.939,0,5,20,16,0.108197,0.140728,16962.589798,0,0,0.000019,0,16,0.034457
INS20251015148938,Politics,0,17711,0.189,1,5,20,15,0.118104,0.144465,894.566343,0,0,0.000019,7,44,0.030413
INS20251015148940,Education,0,15343,0.822,0,5,20,14,0.118346,0.141492,35.562124,0,0,0.00002,1,2,0.022252
INS20251015148942,Science,0,161,0.229,1,5,20,17,0.09382,0.122842,1085.800249,0,0,0.000019,6,18,0.044917
INS20251015148946,Technology,0,1783,0.296,0,5,20,15,0.114245,0.145978,396.765023,0,0,0.000019,9,35,0.032061
INS20251015148948,Gaming,0,13658,0.059,0,5,20,20,0.087571,0.114327,2183.217211,0,0,0.000019,13,1,0.042001
INS20251015148951,Food,0,963,0.747,0,5,20,14,0.123104,0.154427,326.363165,0,0,0.000019,14,48,0.046649
INS20251015148955,Food,0,154,0.77,0,5,20,17,0.091922,0.11502,19.332521,0,0,0.000019,14,48,0.031403
INS20251015148957,Climate,0,3912,0.734,0,5,20,15,0.111358,0.139896,2487.530464,0,0,0.000019,12,56,0.035993
INS20251015148963,Food,0,4423,0.146,0,5,20,11,0.162217,0.192759,1378.623235,0,0,0.000019,14,19,0.10756
INS20251015148968,Education,0,18456,0.211,1,5,20,15,0.101901,0.121637,171.68684,0,0,0.00002,1,10,0.025033
INS20251015148982,Health,0,338,0.834,0,5,20,17,0.091611,0.121879,206.235797,0,0,0.000019,4,8,0.041485
INS20251015148983,Science,0,29,0.133,0,5,20,15,0.098975,0.113252,52.764298,0,0,0.00002,6,18,0.027211
INS20251015148987,Finance,0,820,0.687,0,5,20,19,0.098016,0.12992,0.14733,0,0,0.000019,8,25,0.054179
INS20251015149006,Fashion,0,260048,0.753,1,5,16,14,0.145738,0.205158,10855.099208,0,0,0.00002,3,54,0.058357
INS20251015149008,Climate,0,9,0.72,0,5,20,15,0.111475,0.120111,0,0,0,0.000025,12,14,0.007092
INS20251015149010,Travel,0,3239,0.649,0,5,20,16,0.11908,0.143443,2.982661,0,0,0.00002,5,38,0.025759
INS20251015149011,Business,0,767,0.093,0,5,20,15,0.106988,0.140201,0.05,0,0,0.000019,2,29,0.092954
INS20251015149013,Science,0,5,0.946,0,5,17,14,0.162339,0.196066,8476.082308,0,0,0.000021,6,30,0.03501
INS20251015149014,Entertainment,0,224,0.219,0,5,20,15,0.132204,0.163912,1045.586295,0,0,0.000019,11,6,0.058997
INS20251015149017,Fashion,0,37,0.077,0,5,20,20,0.084663,0.103589,21.289079,0,0,0.00002,3,33,0.023094
INS20251015149019,Sports,0,573,0.135,0,5,20,17,0.109468,0.145836,21.52918,0,0,0.000019,0,32,0.084997
INS20251015149020,Education,0,350,0.115,0,5,20,14,0.125676,0.160705,329.48694,0,0,0.000019,1,34,0.098816
INS20251015149023,AI/ML,0,11,0.742,0,5,20,15,0.128444,0.149744,124827.240869,0,0,0.000025,10,47,0.007537
INS20251015149024,Technology,0,1,0.119,0,5,20,1,1,1,0,0,0,0.000033,15,40,0.004932
INS20251015149026,Gaming,0,287,0.045,0,5,20,14,0.121203,0.156677,1748.785234,0,0,0.000019,13,5,0.074081
INS20251015149028,Technology,0,36812,0.201,0,5,20,13,0.127255,0.143498,985.138906,0,0,0.00002,9,35,0.021231
INS20251015149032,Fashion,0,533,0.039,0,5,20,19,0.099211,0.136308,0.04,0,0,0.000019,3,33,0.102071
INS20251015149033,Sports,0,5618,0.943,0,5,20,13,0.138332,0.169797,3736.618091,0,0,0.000019,0,16,0.051135
INS20251015149034,Education,0,4932,0.792,0,5,20,14,0.112359,0.140161,0.041667,0,0,0.000019,1,15,0.033687
INS20251015149041,AI/ML,0,300,0.108,0,5,20,19,0.117503,0.152497,977.447438,0,0,0.000019,10,11,0.097181
INS20251016149065,Politics,0,25,0.755,0,6,24,18,0.09664,0.110851,17228.320808,0,0,0.000029,7,55,0.010187
INS20251016149070,Technology,0,1301,0.111,0,5,20,13,0.140555,0.180029,2633.547839,0,0,0.000019,9,35,0.095818
INS20251016149077,Health,0,146,0.652,0,5,20,21,0.07034,0.096971,1075.929396,0,0,0.00002,4,8,0.021876
INS20251016149082,Science,0,334,0.161,0,5,20,13,0.133519,0.16533,7160.167883,0,0,0.000019,6,18,0.055789
INS20251016149086,Climate,0,1379,0.892,0,5,20,14,0.133263,0.16012,70.940129,0,0,0.000019,12,14,0.048235
INS20251016149088,Business,0,11,0.066,0,5,20,14,0.113793,0.128713,4286.915579,0,0,0.000023,2,29,0.00971
INS20251016149096,Politics,0,1164,0.932,0,5,20,16,0.120154,0.148624,597.539724,0,0,0.000019,7,24,0.051369
INS20251016149097,Politics,0,362,0.014,0,5,20,14,0.13448,0.165711,89.497516,0,0,0.000019,7,44,0.054961
INS20251016149105,AI/ML,0,1370,0.015,0,5,20,17,0.127753,0.162828,91.757639,0,0,0.000019,10,17,0.07098
INS20251016149119,Fashion,0,1680,0.208,0,5,20,16,0.122778,0.161171,74.115299,0,0,0.000019,3,33,0.10667
INS20251016149127,Travel,0,503,0.62,0,5,20,14,0.147694,0.176501,7.693867,0.000001,0.000001,0.00002,5,21,0.033315
INS20251016149128,Travel,0,3129,0.134,0,5,20,11,0.158311,0.193929,2954.390655,0.002837,0.002837,0.000019,5,9,0.088915
INS20251016149134,Entertainment,0,72,0.881,0,5,20,13,0.129848,0.155663,485.188226,0,0,0.00002,11,39,0.026898
INS20251016149139,AI/ML,0,173,0.127,0,5,20,22,0.092056,0.126043,928.369839,0,0,0.000019,10,11,0.066906
INS20251016149141,Finance,0,318139,0.777,1,5,18,15,0.142561,0.178678,1790.431221,0,0,0.000022,8,25,0.02799
INS20251016149151,Technology,0,13958,0.89,0,5,20,15,0.128066,0.149901,3.358133,0,0,0.000019,9,27,0.031147
INS20251016149152,Science,0,988,0.904,0,5,20,16,0.136397,0.172381,307.856785,0,0,0.000019,6,30,0.055739
INS20251016149168,Climate,0,11647,0.289,1,5,20,18,0.094499,0.117737,690.291399,0,0,0.00002,12,42,0.031777
INS20251016149172,Health,0,303,0.814,0,5,20,17,0.092155,0.124133,29570.413417,0,0,0.000019,4,8,0.035805
INS20251016149174,Health,0,159,0.018,0,5,20,20,0.12021,0.157342,445.121449,0,0,0.000019,4,52,0.051017
INS20251016149178,Business,0,102,0.662,0,5,20,15,0.128658,0.147964,8.962272,0,0,0.000021,2,41,0.01845
INS20251016149179,Food,0,1721,0.871,0,5,20,12,0.152902,0.184067,38.761253,0,0,0.000019,14,48,0.056287
INS20251016149189,Science,0,369,0.925,0,5,20,14,0.158462,0.188875,2255.652923,0,0,0.000019,6,30,0.054318
INS20251016149196,Business,0,145,0.052,0,5,20,12,0.154792,0.187023,290.931261,0,0,0.000019,2,29,0.083901
INS20251016149197,Health,0,104,0.62,0,5,20,23,0.062809,0.089223,1082.046554,0,0,0.00002,4,8,0.02352
INS20251016149218,Technology,0,7287,0.235,1,5,20,13,0.133849,0.160788,245.301438,0,0,0.000019,9,35,0.045677
INS20251016149221,Food,0,28549,0.654,1,5,20,14,0.118921,0.132353,25.246443,0,0,0.000021,14,50,0.0161
INS20251016149235,Education,0,11954,0.831,0,5,20,15,0.108156,0.131196,0,0,0,0.00002,1,2,0.028519
INS20251016149240,Technology,0,399,0.136,0,5,20,19,0.087329,0.126768,323.61336,0,0,0.000019,9,49,0.065202
INS20251016149244,Climate,0,382247,0.764,1,5,16,11,0.180917,0.21673,50341.673409,0,0,0.00002,12,56,0.051266
INS20251016149245,Food,0,2702,0.276,0,5,20,12,0.145427,0.177378,917.31838,0,0,0.000019,14,19,0.086321
INS20251016149253,Business,0,3046,0.059,0,5,20,11,0.161785,0.194064,0,0,0,0.000019,2,13,0.120546
INS20251016149256,Education,0,83454,0.804,0,5,20,11,0.129377,0.139905,0.5,0,0,0.000023,1,10,0.009841
INS20251016149263,Fashion,0,1498,0.814,1,5,20,14,0.131892,0.171195,1585.120363,0,0,0.000019,3,54,0.068556
INS20251016149265,Politics,0,700,0.116,0,5,20,13,0.143857,0.183271,468.483165,0,0,0.000019,7,44,0.102934
INS20251016149283,Food,0,12872,0.051,0,5,20,17,0.094638,0.118481,0,0,0,0.000019,14,28,0.066621
INS20251016149287,AI/ML,0,37007,0.058,1,5,20,17,0.124017,0.142909,21362.797781,0,0,0.000021,10,17,0.015087
INS20251016149290,Health,0,37698,0.088,1,5,20,20,0.102152,0.118718,15.005019,0,0,0.00002,4,3,0.021538
INS20251016149292,Climate,0,171,0.028,0,5,20,15,0.120818,0.148906,12.199887,0,0,0.000019,12,7,0.068464
INS20251016149294,Fashion,0,22789,0.147,1,5,20,16,0.115828,0.133995,0.035714,0,0,0.000019,3,12,0.036615
INS20251016149301,Science,0,181,0.184,0,5,20,16,0.10146,0.131537,303.038841,0,0,0.000019,6,18,0.058755
INS20251016149302,Travel,0,37,0.241,0,5,20,14,0.122533,0.138005,6.079368,0.000017,0.000017,0.00002,5,22,0.021468
INS20251016149307,Travel,0,1425,0.031,0,5,20,13,0.127392,0.160544,27.373597,0.008268,0.008268,0.000019,5,9,0.093324
INS20251016149316,Climate,0,2218,0.237,0,5,20,13,0.153353,0.182189,0.216667,0,0,0.000019,12,42,0.093705
INS20251016149317,Climate,0,7,0.702,0,5,19,13,0.154236,0.176827,6378.397941,0,0,0.000024,12,14,0.011528
INS20251016149323,Education,0,1068,0.096,0,5,20,14,0.125357,0.161803,237.451712,0,0,0.000019,1,34,0.110843
INS20251016149325,Travel,0,2231,0.904,1,5,20,15,0.132227,0.158969,0,0,0,0.000019,5,38,0.046341
INS20251016149329,Education,0,385,0.764,0,5,20,12,0.140094,0.171452,3266.354438,0,0,0.000019,1,15,0.03874
INS20251016149332,Science,0,3440,0.128,1,5,20,13,0.142383,0.180434,89.807593,0,0,0.000019,6,26,0.154589
INS20251016149334,Travel,0,21683,0.892,0,5,20,16,0.110162,0.127961,772.957296,0,0,0.00002,5,38,0.021533
INS20251016149335,Science,0,1998,0.252,0,5,20,16,0.107505,0.140372,0.299081,0,0,0.000019,6,26,0.064157
INS20251016149338,Health,0,509,0.704,0,5,20,15,0.106844,0.142177,162.450095,0,0,0.000019,4,8,0.048979
INS20251016149341,Politics,0,22223,0.828,1,5,20,18,0.097177,0.115601,2050.709887,0,0,0.000021,7,24,0.015036
INS20251016149352,Travel,0,5935,0.233,0,5,20,14,0.114798,0.1435,568.61309,0.000074,0.000074,0.000019,5,9,0.044021
INS20251017149356,Fashion,0,6289,0.117,0,5,20,17,0.111892,0.141587,35.276374,0,0,0.000019,3,33,0.047603
INS20251017149359,Health,0,3479,0.801,0,5,20,15,0.110134,0.145519,114.436613,0,0,0.000019,4,46,0.062507
INS20251017149380,Education,0,2790,0.67,0,5,20,14,0.120312,0.152137,196.121666,0,0,0.000019,1,15,0.057783
INS20251017149384,Fashion,0,862,0.108,0,5,20,16,0.128338,0.174206,2377.006714,0,0,0.000019,3,33,0.103724
INS20251017149386,Politics,0,345,0.602,0,5,20,18,0.104669,0.132089,9993.035081,0,0,0.000019,7,24,0.028454
INS20251017149395,Climate,0,23845,0.76,1,5,20,14,0.110847,0.12842,83.791871,0,0,0.00002,12,56,0.021481
INS20251017149407,Sports,0,765,0.068,0,5,20,18,0.100968,0.139139,135.588478,0,0,0.000019,0,32,0.093811
INS20251017149409,Health,0,1414,0.108,0,5,20,20,0.12799,0.177851,1755.730268,0,0,0.000019,4,3,0.082756
INS20251017149412,Politics,0,429,0.878,0,5,20,20,0.091864,0.121691,219.018746,0,0,0.000019,7,24,0.036169
INS20251017149416,Finance,0,28467,0.144,1,5,20,15,0.12199,0.152874,5219.480321,0,0,0.00002,8,20,0.024505
INS20251017149425,AI/ML,0,221,0.923,0,5,20,18,0.108223,0.131588,580.329373,0,0,0.00002,10,47,0.021712
INS20251017149428,Food,0,31,0.109,0,5,20,14,0.108384,0.121874,17.461865,0,0,0.000021,14,36,0.018006
INS20251017149432,Fashion,0,520,0.273,0,5,20,18,0.10619,0.142033,0.57308,0,0,0.000019,3,33,0.065534
INS20251017149448,Food,0,64,0.207,0,5,20,11,0.166197,0.189741,1298.590172,0,0,0.00002,14,36,0.024649
INS20251017149453,Fashion,0,34939,0.835,1,5,20,14,0.115096,0.127805,2.315909,0,0,0.000022,3,12,0.012763
INS20251017149461,Education,0,151,0.727,0,5,20,13,0.115506,0.140721,326.752363,0,0,0.00002,1,15,0.022692
INS20251017149469,Food,0,1492,0.856,0,5,20,12,0.151882,0.181594,33.2322,0,0,0.000019,14,48,0.054538
INS20251017149472,Politics,0,168,0.921,0,5,20,16,0.127888,0.157654,0.318485,0,0,0.000019,7,24,0.045567
INS20251017149476,Fashion,0,2802,0.127,0,5,20,15,0.137842,0.179994,3829.078497,0,0,0.000019,3,33,0.073893
INS20251017149495,Health,0,6799,0.113,0,5,20,21,0.117131,0.164803,8902.024839,0,0,0.000019,4,3,0.067449
INS20251017149500,Science,0,55,0.124,0,5,20,18,0.080895,0.099102,0,0,0,0.00002,6,18,0.024559
INS20251017149503,Health,0,261,0.894,0,5,20,18,0.085658,0.114847,4380.039715,0,0,0.00002,4,8,0.024749
INS20251017149504,Gaming,0,7090,0.23,0,5,20,18,0.102174,0.128346,1.259672,0,0,0.000019,13,1,0.056202
INS20251017149505,Politics,0,17268,0.18,1,5,20,15,0.118104,0.144465,894.566343,0,0,0.000019,7,44,0.030413
INS20251017149506,Education,0,8760,0.147,1,5,20,11,0.158647,0.185331,171.400052,0,0,0.000019,1,10,0.047317
INS20251017149509,AI/ML,0,298,0.057,0,5,20,19,0.117503,0.152497,977.447438,0,0,0.000019,10,11,0.097181
INS20251017149513,Business,0,2288,0.171,0,5,20,11,0.162342,0.198309,3582.72897,0,0,0.000019,2,29,0.08191
INS20251017149515,Technology,0,419,0.277,0,5,20,19,0.086689,0.121297,49.01208,0,0,0.00002,9,35,0.030005
INS20251017149518,Sports,0,1266,0.637,1,5,20,18,0.090071,0.122498,5.747827,0,0,0.000019,0,16,0.061204
INS20251017149519,Business,0,3854,0.047,0,5,20,11,0.163323,0.195372,23.750251,0,0,0.000019,2,13,0.085376
