Id,Label,topic,verified,followers,sentiment_positive,popularity
INS20250829133877,INS20250829133877,Climate,0,765,0.767,0
INS20250829133885,INS20250829133885,Fashion,0,453,0.663,0
INS20250829133890,INS20250829133890,Business,1,103403,0.925,1
INS20250829133897,INS20250829133897,Climate,0,5022,0.106,0
INS20250829133898,INS20250829133898,Travel,0,77,0.104,0
INS20250829133901,INS20250829133901,Sports,0,730,0.871,0
INS20250829133902,INS20250829133902,Entertainment,0,676,0.857,0
INS20250830133904,INS20250830133904,Travel,0,185,0.726,0
INS20250830133908,INS20250830133908,Gaming,0,127,0.12,0
INS20250830133911,INS20250830133911,Entertainment,0,1713,0.249,0
INS20250830133912,INS20250830133912,Travel,0,2021,0.11,0
INS20250830133913,INS20250830133913,AI/ML,0,77,0.106,0
INS20250830133917,INS20250830133917,Sports,0,267,0.124,0
INS20250830133919,INS20250830133919,Business,0,781,0.059,0
INS20250830133921,INS20250830133921,Science,0,55135,0.19,1
INS20250830133943,INS20250830133943,Education,0,8343,0.012,0
INS20250830133946,INS20250830133946,Fashion,0,62,0.611,0
INS20250830133953,INS20250830133953,Gaming,0,1179,0.092,0
INS20250830133960,INS20250830133960,Climate,0,729,0.898,0
INS20250830133965,INS20250830133965,AI/ML,0,747,0.767,0
INS20250830133966,INS20250830133966,Climate,0,324,0.879,0
INS20250830133967,INS20250830133967,Business,0,1350,0.664,0
INS20250830133980,INS20250830133980,Food,0,221,0.068,0
INS20250830133982,INS20250830133982,Business,0,6922,0.924,0
INS20250830133993,INS20250830133993,Food,0,17570,0.149,1
INS20250830133995,INS20250830133995,Gaming,0,8181,0.12,0
INS20250830134001,INS20250830134001,Finance,0,7824,0.708,0
INS20250830134006,INS20250830134006,Fashion,0,10605,0.092,0
INS20250830134009,INS20250830134009,Fashion,0,656,0.123,0
INS20250830134012,INS20250830134012,Sports,0,2915,0.052,0
INS20250830134015,INS20250830134015,Food,0,141,0.1,0
INS20250830134024,INS20250830134024,AI/ML,0,2140,0.765,0
INS20250830134031,INS20250830134031,Gaming,0,4379,0.145,1
INS20250830134032,INS20250830134032,Science,0,14083,0.012,1
INS20250830134036,INS20250830134036,Politics,0,2440,0.117,0
INS20250830134040,INS20250830134040,Education,0,4500,0.131,1
INS20250830134041,INS20250830134041,Education,0,99931,0.706,1
INS20250830134046,INS20250830134046,Climate,0,4430,0.922,0
INS20250830134054,INS20250830134054,Entertainment,0,376,0.887,0
INS20250830134072,INS20250830134072,Politics,0,5814,0.826,0
INS20250830134074,INS20250830134074,Fashion,0,415,0.148,0
INS20250830134077,INS20250830134077,Technology,0,14595,0.664,1
INS20250830134078,INS20250830134078,Travel,0,113,0.139,0
INS20250830134082,INS20250830134082,Science,0,663,0.697,0
INS20250830134083,INS20250830134083,Sports,0,7619,0.08,0
INS20250830134087,INS20250830134087,Technology,0,842,0.208,0
INS20250830134091,INS20250830134091,Sports,0,122,0.11,0
INS20250830134097,INS20250830134097,Food,0,52895,0.934,0
INS20250830134099,INS20250830134099,Sports,0,111,0.683,0
INS20250830134100,INS20250830134100,AI/ML,0,21722,0.083,0
INS20250830134101,INS20250830134101,Business,0,514,0.06,0
INS20250830134105,INS20250830134105,Business,0,1906,0.619,0
INS20250830134110,INS20250830134110,Politics,0,67,0.137,0
INS20250830134111,INS20250830134111,Food,0,7204,0.07,1
INS20250830134112,INS20250830134112,Sports,0,8116,0.056,0
INS20250830134116,INS20250830134116,Health,0,6066,0.836,1
INS20250830134123,INS20250830134123,Travel,0,44,0.278,0
INS20250830134124,INS20250830134124,Finance,0,39698,0.253,1
INS20250830134126,INS20250830134126,Education,0,769,0.263,1
INS20250830134127,INS20250830134127,Sports,0,106,0.933,0
INS20250830134138,INS20250830134138,Sports,0,24,0.615,0
INS20250830134139,INS20250830134139,Finance,0,821,0.674,0
INS20250830134147,INS20250830134147,Climate,0,162,0.059,0
INS20250830134149,INS20250830134149,Technology,0,3370,0.895,0
INS20250830134150,INS20250830134150,Education,0,1257,0.784,0
INS20250830134154,INS20250830134154,Business,0,2575,0.14,0
INS20250830134163,INS20250830134163,Climate,0,6582,0.081,1
INS20250830134170,INS20250830134170,Health,0,822,0.703,0
INS20250830134179,INS20250830134179,Entertainment,0,616,0.107,0
INS20250830134190,INS20250830134190,Entertainment,0,1,0.274,0
INS20250830134192,INS20250830134192,Climate,0,1232,0.781,0
INS20250830134199,INS20250830134199,Business,0,2069,0.939,0
INS20250830134232,INS20250830134232,Travel,0,1331,0.086,0
INS20250830134235,INS20250830134235,AI/ML,0,68,0.122,0
INS20250831134250,INS20250831134250,Sports,0,272923,0.725,1
INS20250831134254,INS20250831134254,Technology,0,4071,0.146,0
INS20250831134255,INS20250831134255,Climate,0,0,0.026,0
INS20250831134268,INS20250831134268,Technology,0,644,0.129,0
INS20250831134273,INS20250831134273,Politics,0,17300,0.18,0
INS20250831134281,INS20250831134281,Sports,0,7374,0.292,0
INS20250831134283,INS20250831134283,Education,0,55,0.175,0
INS20250831134285,INS20250831134285,Sports,0,14837,0.013,0
INS20250831134295,INS20250831134295,Travel,0,240,0.845,0
INS20250831134306,INS20250831134306,AI/ML,0,504,0.207,0
INS20250831134308,INS20250831134308,Fashion,0,6,0.832,0
INS20250831134317,INS20250831134317,AI/ML,0,412,0.614,0
INS20250831134318,INS20250831134318,Climate,0,23878,0.299,1
INS20250831134319,INS20250831134319,AI/ML,0,819,0.854,0
INS20250831134321,INS20250831134321,Health,0,1578,0.037,0
INS20250831134328,INS20250831134328,Climate,0,41340,0.885,1
INS20250831134330,INS20250831134330,Finance,0,7065,0.154,0
INS20250831134336,INS20250831134336,Business,0,0,0.038,0
INS20250831134346,INS20250831134346,Science,0,510,0.706,0
INS20250831134350,INS20250831134350,Sports,0,530,0.758,0
INS20250831134352,INS20250831134352,Health,0,62,0.683,0
INS20250831134353,INS20250831134353,Entertainment,0,53482,0.12,1
INS20250831134355,INS20250831134355,Food,0,1383,0.801,0
INS20250831134371,INS20250831134371,Business,0,103,0.175,0
INS20250831134381,INS20250831134381,AI/ML,0,3849,0.869,1
INS20250831134386,INS20250831134386,Politics,0,6293,0.86,0
INS20250831134391,INS20250831134391,AI/ML,0,797,0.041,1
INS20250831134392,INS20250831134392,Business,0,920,0.031,0
INS20250831134401,INS20250831134401,Sports,0,74013,0.931,1
INS20250831134419,INS20250831134419,Sports,0,1184,0.084,0
INS20250831134420,INS20250831134420,Finance,0,987,0.05,0
INS20250831134426,INS20250831134426,Health,0,1147,0.741,0
INS20250831134430,INS20250831134430,Finance,0,335,0.115,0
INS20250831134432,INS20250831134432,Travel,0,9204,0.605,0
INS20250831134437,INS20250831134437,Finance,0,92,0.073,0
INS20250831134438,INS20250831134438,Food,0,83,0.796,0
INS20250831134441,INS20250831134441,Science,0,3329,0.824,0
INS20250831134459,INS20250831134459,Fashion,0,4377,0.02,0
INS20250831134461,INS20250831134461,Sports,0,454,0.755,0
INS20250831134467,INS20250831134467,Travel,0,90,0.105,0
INS20250831134470,INS20250831134470,Sports,0,736,0.052,0
INS20250831134476,INS20250831134476,Politics,0,91,0.174,0
INS20250831134485,INS20250831134485,Finance,0,3946,0.72,0
INS20250831134487,INS20250831134487,Climate,0,4194,0.042,0
INS20250831134488,INS20250831134488,Finance,1,55906,0.271,1
INS20250831134495,INS20250831134495,Sports,0,1926,0.026,0
INS20250831134497,INS20250831134497,Finance,0,1023,0.066,0
INS20250831134500,INS20250831134500,Fashion,0,23,0.749,0
INS20250831134512,INS20250831134512,Entertainment,0,324,0.603,0
INS20250831134513,INS20250831134513,AI/ML,0,1373,0.648,0
INS20250831134514,INS20250831134514,Fashion,0,120,0.635,0
INS20250831134520,INS20250831134520,Politics,0,779,0.601,0
INS20250831134523,INS20250831134523,Health,0,1690,0.852,0
INS20250831134544,INS20250831134544,Travel,0,6829,0.805,0
INS20250831134553,INS20250831134553,Science,0,9715,0.142,0
INS20250831134557,INS20250831134557,Health,0,129,0.131,0
INS20250831134558,INS20250831134558,Politics,0,6290,0.813,1
INS20250901134567,INS20250901134567,Business,0,3188,0.602,0
INS20250901134569,INS20250901134569,Food,0,1301,0.61,0
INS20250901134570,INS20250901134570,Science,0,1315,0.162,0
INS20250901134582,INS20250901134582,Food,0,100,0.942,0
INS20250901134596,INS20250901134596,Finance,0,834,0.64,0
INS20250901134597,INS20250901134597,Technology,0,3594,0.089,0
INS20250901134600,INS20250901134600,AI/ML,0,485,0.14,0
INS20250901134604,INS20250901134604,Sports,0,9752,0.756,1
INS20250901134605,INS20250901134605,Food,0,3215,0.176,0
INS20250901134606,INS20250901134606,Fashion,0,3422,0.837,0
INS20250901134612,INS20250901134612,Gaming,0,688,0.061,1
INS20250901134624,INS20250901134624,Science,0,11383,0.644,1
INS20250901134627,INS20250901134627,Travel,0,48971,0.139,1
INS20250901134645,INS20250901134645,Gaming,0,517,0.845,1
INS20250901134648,INS20250901134648,Health,0,15978,0.921,1
INS20250901134652,INS20250901134652,Technology,0,102,0.827,0
INS20250901134654,INS20250901134654,Sports,0,30,0.194,0
INS20250901134655,INS20250901134655,Business,0,1720,0.116,0
INS20250901134662,INS20250901134662,AI/ML,0,792,0.233,0
INS20250901134663,INS20250901134663,Health,0,3004,0.225,1
INS20250901134674,INS20250901134674,Science,0,3465,0.84,0
INS20250901134677,INS20250901134677,AI/ML,0,168,0.083,0
INS20250901134680,INS20250901134680,Climate,1,161640,0.747,1
INS20250901134681,INS20250901134681,AI/ML,0,18,0.617,0
INS20250901134683,INS20250901134683,Technology,0,3639,0.775,0
INS20250901134688,INS20250901134688,Sports,0,275,0.621,0
INS20250901134693,INS20250901134693,Science,0,47,0.747,0
INS20250901134697,INS20250901134697,Technology,0,108934,0.824,1
INS20250901134701,INS20250901134701,Sports,1,122317,0.053,1
INS20250901134704,INS20250901134704,Business,0,289,0.76,0
INS20250901134706,INS20250901134706,Education,0,62,0.839,0
INS20250901134711,INS20250901134711,Health,0,426,0.093,0
INS20250901134719,INS20250901134719,Gaming,0,1853,0.699,0
INS20250901134720,INS20250901134720,Science,0,25,0.066,0
INS20250901134724,INS20250901134724,AI/ML,0,1157,0.1,0
INS20250901134727,INS20250901134727,Food,0,373,0.866,0
INS20250901134728,INS20250901134728,Health,0,48,0.746,0
INS20250901134737,INS20250901134737,Politics,0,207,0.066,0
INS20250901134740,INS20250901134740,Entertainment,0,9,0.667,0
INS20250901134741,INS20250901134741,Gaming,0,2310,0.657,0
INS20250901134750,INS20250901134750,Politics,0,349,0.095,0
INS20250901134759,INS20250901134759,Politics,0,7047,0.29,1
INS20250901134761,INS20250901134761,Science,0,123,0.743,0
INS20250901134764,INS20250901134764,AI/ML,0,1015,0.813,0
INS20250901134765,INS20250901134765,Gaming,0,2262,0.088,0
INS20250901134771,INS20250901134771,Finance,0,399,0.797,0
INS20250901134775,INS20250901134775,Gaming,0,70,0.117,0
INS20250901134785,INS20250901134785,Sports,0,112,0.127,0
INS20250901134787,INS20250901134787,Travel,0,13381,0.262,1
INS20250901134815,INS20250901134815,Travel,0,2727,0.102,1
INS20250901134817,INS20250901134817,Education,0,1267,0.128,0
INS20250901134847,INS20250901134847,AI/ML,0,569,0.753,0
INS20250901134848,INS20250901134848,Sports,0,194,0.172,0
INS20250901134849,INS20250901134849,AI/ML,0,626,0.665,0
INS20250901134858,INS20250901134858,Education,0,7935,0.934,1
INS20250901134871,INS20250901134871,Fashion,0,67,0.221,0
INS20250901134876,INS20250901134876,Gaming,1,80065,0.672,1
INS20250902134885,INS20250902134885,Technology,0,113,0.08,0
INS20250902134886,INS20250902134886,Gaming,0,900,0.822,0
INS20250902134887,INS20250902134887,Travel,0,1613,0.103,1
INS20250902134895,INS20250902134895,Gaming,0,1001,0.135,0
INS20250902134900,INS20250902134900,Climate,0,1361,0.606,0
INS20250902134904,INS20250902134904,Gaming,0,80,0.028,0
INS20250902134912,INS20250902134912,Business,0,25386,0.148,0
INS20250902134930,INS20250902134930,Fashion,0,74,0.142,0
INS20250902134932,INS20250902134932,Education,0,9451,0.024,1
INS20250902134936,INS20250902134936,Travel,0,10541,0.945,1
INS20250902134940,INS20250902134940,Gaming,0,372,0.771,0
INS20250902134945,INS20250902134945,Business,0,706,0.083,0
INS20250902134946,INS20250902134946,Fashion,0,25065,0.052,1
INS20250902134948,INS20250902134948,Politics,0,33,0.901,0
INS20250902134954,INS20250902134954,Food,0,850,0.747,0
INS20250902134966,INS20250902134966,Finance,0,2547,0.165,1
INS20250902134967,INS20250902134967,Education,0,21900,0.216,0
INS20250902134969,INS20250902134969,Fashion,0,223,0.719,0
INS20250902134970,INS20250902134970,Technology,0,6331,0.204,0
INS20250902134972,INS20250902134972,Food,0,1206,0.227,0
INS20250902134973,INS20250902134973,Science,0,5,0.648,0
INS20250902134982,INS20250902134982,Entertainment,0,48,0.067,0
INS20250902134984,INS20250902134984,Technology,0,21,0.749,0
INS20250902134986,INS20250902134986,AI/ML,0,269,0.132,0
INS20250902134988,INS20250902134988,Finance,0,2576,0.127,1
INS20250902134993,INS20250902134993,Fashion,0,1092,0.285,0
INS20250902134994,INS20250902134994,Technology,0,140,0.03,0
INS20250902134996,INS20250902134996,AI/ML,0,8493,0.048,0
INS20250902135003,INS20250902135003,Travel,0,533,0.146,0
INS20250902135004,INS20250902135004,Climate,0,2836,0.662,0
INS20250902135010,INS20250902135010,Business,0,1745,0.117,1
INS20250902135017,INS20250902135017,Politics,0,50,0.128,0
INS20250902135021,INS20250902135021,Education,0,6924,0.84,1
INS20250902135026,INS20250902135026,Science,0,89,0.746,0
INS20250902135028,INS20250902135028,Business,0,407,0.032,0
INS20250902135033,INS20250902135033,Politics,0,13803,0.772,1
INS20250902135041,INS20250902135041,Food,0,208,0.267,0
INS20250902135042,INS20250902135042,Health,0,133524,0.063,1
INS20250902135045,INS20250902135045,Science,0,2565,0.265,0
INS20250902135052,INS20250902135052,AI/ML,0,7304,0.622,0
INS20250902135059,INS20250902135059,Science,0,166,0.715,0
INS20250902135062,INS20250902135062,Finance,0,1697,0.903,0
INS20250902135065,INS20250902135065,Health,0,1422,0.281,0
INS20250902135066,INS20250902135066,Health,0,13677,0.053,1
INS20250902135067,INS20250902135067,Food,0,2420,0.731,1
INS20250902135070,INS20250902135070,Entertainment,0,9,0.614,0
INS20250902135080,INS20250902135080,Fashion,0,18443,0.835,0
INS20250902135090,INS20250902135090,Travel,0,2571,0.123,0
INS20250902135095,INS20250902135095,Technology,0,13,0.287,0
INS20250902135100,INS20250902135100,Science,0,801,0.783,1
INS20250902135111,INS20250902135111,Health,0,22547,0.034,1
INS20250902135112,INS20250902135112,Education,0,227,0.858,0
INS20250902135114,INS20250902135114,Science,0,153,0.263,0
INS20250902135116,INS20250902135116,Fashion,0,205,0.616,0
INS20250902135127,INS20250902135127,Fashion,0,333,0.75,0
INS20250902135139,INS20250902135139,Entertainment,0,18071,0.231,0
INS20250902135140,INS20250902135140,Entertainment,0,3198,0.691,0
INS20250902135158,INS20250902135158,Finance,0,566,0.085,0
INS20250902135165,INS20250902135165,Gaming,0,6143,0.056,0
INS20250902135184,INS20250902135184,Finance,0,121,0.236,0
INS20250902135187,INS20250902135187,Climate,0,713,0.65,0
INS20250902135195,INS20250902135195,Sports,0,76,0.614,0
INS20250902135207,INS20250902135207,Technology,0,35,0.108,0
INS20250902135209,INS20250902135209,Education,0,6432,0.13,0
INS20250903135216,INS20250903135216,Science,0,2532,0.947,0
INS20250903135217,INS20250903135217,Finance,0,553,0.125,0
INS20250903135221,INS20250903135221,Sports,0,389,0.071,0
INS20250903135222,INS20250903135222,Food,0,441,0.899,0
INS20250903135230,INS20250903135230,Sports,0,905,0.127,0
INS20250903135232,INS20250903135232,Business,0,518,0.259,0
INS20250903135233,INS20250903135233,Food,0,14922,0.811,1
INS20250903135234,INS20250903135234,Science,0,11270,0.068,1
INS20250903135238,INS20250903135238,Science,0,2195,0.726,0
INS20250903135239,INS20250903135239,Entertainment,0,713,0.052,0
INS20250903135240,INS20250903135240,Climate,0,508,0.816,0
INS20250903135245,INS20250903135245,Climate,0,10151,0.601,0
INS20250903135258,INS20250903135258,Technology,0,50247,0.158,1
INS20250903135259,INS20250903135259,Fashion,0,122,0.751,0
INS20250903135260,INS20250903135260,Finance,0,109,0.034,0
INS20250903135261,INS20250903135261,Finance,0,328,0.734,0
INS20250903135266,INS20250903135266,Travel,0,3562,0.247,0
INS20250903135269,INS20250903135269,Sports,0,357,0.098,0
INS20250903135273,INS20250903135273,Science,0,43158,0.126,0
INS20250903135277,INS20250903135277,Entertainment,0,147,0.678,0
INS20250903135280,INS20250903135280,Finance,0,20,0.085,0
INS20250903135303,INS20250903135303,Education,0,33995,0.202,1
INS20250903135308,INS20250903135308,Health,0,4689,0.705,1
INS20250903135313,INS20250903135313,AI/ML,0,101,0.798,0
INS20250903135316,INS20250903135316,Science,0,8840,0.632,1
INS20250903135317,INS20250903135317,Business,0,11786,0.132,1
INS20250903135326,INS20250903135326,Gaming,0,3729,0.104,0
INS20250903135329,INS20250903135329,Finance,0,2923,0.928,1
INS20250903135330,INS20250903135330,Politics,0,31,0.815,0
INS20250903135341,INS20250903135341,Climate,0,1070,0.938,0
INS20250903135347,INS20250903135347,Finance,0,48381,0.096,1
INS20250903135349,INS20250903135349,Gaming,0,8315,0.148,1
INS20250903135353,INS20250903135353,Entertainment,0,9234,0.141,0
INS20250903135354,INS20250903135354,Sports,0,93,0.251,0
INS20250903135359,INS20250903135359,Politics,0,24064,0.622,1
INS20250903135368,INS20250903135368,Health,0,250,0.112,0
INS20250903135390,INS20250903135390,Food,0,12878,0.035,1
INS20250903135391,INS20250903135391,Politics,0,6049,0.626,0
INS20250903135392,INS20250903135392,Politics,0,22,0.215,0
INS20250903135394,INS20250903135394,Fashion,0,642,0.891,0
INS20250903135397,INS20250903135397,Food,0,1646,0.761,0
INS20250903135404,INS20250903135404,Education,0,206,0.85,0
INS20250903135405,INS20250903135405,Politics,0,205,0.194,0
INS20250903135408,INS20250903135408,Climate,0,239,0.132,0
INS20250903135411,INS20250903135411,Science,0,12725,0.73,0
INS20250903135423,INS20250903135423,Food,0,318,0.039,0
INS20250903135428,INS20250903135428,Climate,0,453,0.671,0
INS20250903135431,INS20250903135431,Politics,0,195,0.939,0
INS20250903135440,INS20250903135440,Politics,0,28332,0.01,1
INS20250903135441,INS20250903135441,Politics,0,2389,0.734,0
INS20250903135447,INS20250903135447,Food,0,156,0.3,0
INS20250903135453,INS20250903135453,Politics,0,10263,0.879,0
INS20250903135456,INS20250903135456,AI/ML,0,12,0.711,0
INS20250903135457,INS20250903135457,Health,0,1016,0.704,0
INS20250903135465,INS20250903135465,Politics,0,4605,0.935,0
INS20250903135470,INS20250903135470,AI/ML,0,196,0.644,0
INS20250903135478,INS20250903135478,Entertainment,0,2589,0.284,0
INS20250903135480,INS20250903135480,Finance,0,27,0.055,0
INS20250903135481,INS20250903135481,Science,0,1724,0.657,0
